date,open,high,low,adjClose,value,volume,count,yesterday,close
2025-02-26,54776.0,54776.0,54776.0,54776.0,5476944659936,99988036,1426091,1000.0,54776.0
2025-03-01,56410.0,56410.0,56410.0,56410.0,45266091680,802448,4668,54776.0,56410.0
2025-03-02,58100.0,58100.0,58100.0,58100.0,47143211500,811415,5471,56410.0,58100.0
2025-03-03,59840.0,59840.0,59840.0,59660.0,42852501120,716118,10486,58100.0,59840.0
2025-03-04,61440.0,61440.0,61440.0,61440.0,49281884160,802114,11419,59660.0,61440.0
2025-03-05,63280.0,63280.0,63280.0,63280.0,79605164240,1257983,18640,61440.0,63280.0
2025-03-08,65170.0,65170.0,65170.0,65170.0,382269167910,5865723,68197,63280.0,65170.0
2025-03-09,67120.0,67120.0,67120.0,67120.0,574690568320,8562136,114347,65170.0,67120.0
2025-03-10,69130.0,69130.0,68360.0,69130.0,2225857459950,32199357,181278,67120.0,69130.0
2025-03-11,69130.0,69830.0,67060.0,67470.0,1934366573270,28670543,210787,69130.0,67060.0
2025-03-12,66500.0,69420.0,65620.0,67060.0,909245168760,13557904,131540,67470.0,66560.0
2025-03-15,67800.0,69070.0,67800.0,69040.0,479121417380,6939454,43021,67060.0,69070.0
2025-03-16,68890.0,68890.0,66970.0,67300.0,671320033140,9975505,60698,69040.0,67130.0
2025-03-17,66350.0,67290.0,65430.0,66150.0,432509141770,6538566,50914,67300.0,66760.0
2025-03-18,64170.0,64280.0,64170.0,64170.0,357628022330,5573112,11756,66150.0,64170.0
2025-03-25,64600.0,66090.0,64600.0,65950.0,65228955030,989099,6749,64170.0,66090.0
2025-03-26,67920.0,67920.0,66680.0,67600.0,319344975070,4724211,22115,65950.0,67010.0
2025-03-29,66900.0,69170.0,66900.0,68150.0,266826322790,3915103,16038,67600.0,69000.0
2025-03-30,69190.0,70190.0,68200.0,70050.0,86113633210,1229275,7220,68150.0,70190.0
2025-04-05,70010.0,71950.0,70010.0,70840.0,344948754450,4869109,14923,70050.0,70720.0
2025-04-06,70700.0,70700.0,69200.0,69930.0,252584091630,3611761,15368,70840.0,69700.0
2025-04-07,69440.0,72020.0,69000.0,71060.0,313688906870,4414569,11622,69930.0,72020.0
2025-04-08,73190.0,73190.0,73190.0,73190.0,124677554820,1703478,9204,71060.0,73190.0
2025-04-09,75380.0,75380.0,73600.0,75270.0,535560859020,7114908,9725,73190.0,75380.0
2025-04-12,76500.0,77520.0,75380.0,77400.0,128962710680,1666182,15399,75270.0,77520.0
2025-04-13,79720.0,79720.0,79720.0,79720.0,101547814320,1273806,3900,77400.0,79720.0
2025-04-14,82110.0,82110.0,82110.0,82110.0,137938805970,1679927,6422,79720.0,82110.0
2025-04-15,84570.0,84570.0,82950.0,84530.0,1138043512060,13463616,10167,82110.0,84570.0
2025-04-16,86880.0,87000.0,82000.0,83060.0,376138595920,4528696,6628,84530.0,82000.0
2025-04-19,80640.0,84500.0,80570.0,81550.0,606425808150,7436344,15425,83060.0,82210.0
