date,open,high,low,adjClose,value,volume,count,yesterday,close,rsi,macd,macd_signal,bb_upper,bb_lower,sma_20,sma_50,volume_ratio,momentum_5,momentum_10,prev_day_change,high_52w,low_52w,dist_from_high,dist_from_low,price_to_sma20,price_to_sma50,future_return,signal
2010-05-16,1576.0,1576.0,1552.0,1535.0,325201916,208515,67,1525.0,1552.0,50.06897833777667,-36.54608712693107,-46.08058236958265,1603.2828252018874,1417.4171747981125,1510.35,1623.68,0.2562477871799545,0.05650102110279098,0.007792207792207684,0.0,2386.0,1010.0,-0.3495389773679799,0.5366336633663367,1.0275763895785746,0.9558533701221915,-0.012886597938144284,0
2010-05-18,1530.0,1530.0,1482.0,1522.0,283128479,190800,51,1535.0,1482.0,42.87040850728314,-36.281018431036046,-44.12066958187333,1585.1696745410284,1422.6303254589718,1503.9,1622.12,0.2948582698356513,0.022774327122153215,-0.013315579227696439,-0.045103092783505105,2386.0,1010.0,-0.3788767812238055,0.46732673267326735,0.9854378615599441,0.913619214361453,0.026315789473684292,0
2010-05-19,1472.0,1500.0,1469.0,1513.0,187381880,127423,39,1522.0,1470.0,41.761933317000036,-36.61714958461084,-42.61996558242083,1575.4556007095807,1422.3443992904195,1498.9,1620.06,0.20834578372558848,0.027253668763102645,-0.010767160161507361,-0.0080971659919028,2379.0,1010.0,-0.38209331651954603,0.45544554455445546,0.9807191940756554,0.9073738009703345,0.054421768707483054,1
2010-05-22,1465.0,1518.0,1461.0,1494.0,1039951370,696869,79,1513.0,1500.0,45.552229503887304,-34.070048356390316,-40.90998213721473,1573.3917432749754,1422.0082567250247,1497.7,1618.62,1.1432562679692724,-0.0006662225183211579,0.014884979702300516,0.020408163265306145,2379.0,1010.0,-0.3694829760403531,0.48514851485148514,1.0015356880550177,0.9267153501130594,0.0013333333333334085,0
2010-05-23,1451.0,1546.0,1451.0,1509.0,990647631,655617,79,1494.0,1546.0,50.83589809825748,-28.01667789717044,-38.331321289205874,1579.030702741157,1423.0692972588429,1501.05,1616.84,1.0809001277311867,-0.0038659793814432852,0.03828072531900606,0.03066666666666662,2379.0,1010.0,-0.3501471206389239,0.5306930693069307,1.0299457046733953,0.956186140867371,-0.04915912031047864,0
2010-05-24,1500.0,1555.0,1500.0,1517.0,308047977,199982,53,1509.0,1532.0,49.2688484102662,-24.071539470178777,-35.47936492540045,1579.672803508803,1431.4271964911968,1505.55,1614.06,0.35218633179185116,-0.012886597938144284,0.04288631722260039,-0.009055627425614499,2379.0,1010.0,-0.35603194619588063,0.5168316831683168,1.0175683305104448,0.9491592629765933,-0.05026109660574407,0
2010-05-25,1517.0,1550.0,1492.0,1520.0,291924639,191183,45,1517.0,1521.0,48.01642431164028,-21.58379238954194,-32.700250418228755,1580.973113421482,1432.226886578518,1506.6,1609.94,0.3645564686591805,0.026315789473684292,0.049689440993788914,-0.007180156657963455,2376.0,1010.0,-0.35984848484848486,0.505940594059406,1.0095579450418162,0.9447557051815595,-0.04667981591058512,0
2010-05-26,1490.0,1550.0,1490.0,1525.0,1168187379,765988,77,1520.0,1550.0,51.51563965962668,-17.075343339019582,-29.575269002386925,1585.2897550165792,1431.8102449834207,1508.55,1607.34,1.4255399154172603,0.054421768707483054,0.08315863032844173,0.019066403681788247,2376.0,1010.0,-0.34764309764309764,0.5346534653465347,1.0274767160518379,0.9643261537695821,-0.03354838709677421,0
2010-05-29,1504.0,1540.0,1501.0,1519.0,307904848,204802,46,1525.0,1502.0,45.9966605921673,-17.177551708678948,-27.09572554364533,1580.178199762335,1431.921800237665,1506.05,1603.78,0.3850800970061443,0.0013333333333334085,0.0006662225183211579,-0.030967741935483906,2376.0,1010.0,-0.36784511784511786,0.4871287128712871,0.9973108462534445,0.936537430320867,-0.0312916111850865,0
2010-05-30,1500.0,1509.0,1466.0,1506.0,312933621,212283,68,1519.0,1470.0,42.71149091254182,-19.61458046885423,-25.599496528687112,1570.8449639759367,1431.355036024063,1501.1,1599.52,0.40612469007315805,-0.04915912031047864,-0.05283505154639179,-0.02130492676431428,2376.0,1010.0,-0.3813131313131313,0.45544554455445546,0.9792818599693559,0.9190257077123137,-0.029251700680272164,0
2010-05-31,1454.0,1504.0,1454.0,1494.0,272179290,186691,49,1506.0,1455.0,41.225145772666785,-22.49698670011594,-24.97899456297288,1566.953566243129,1426.7464337568708,1496.85,1594.6,0.36183353982613903,-0.05026109660574407,-0.0625,-0.010204081632653073,2376.0,1010.0,-0.38762626262626265,0.4405940594059406,0.9720412867020745,0.912454534052427,-0.017869415807560185,0
2010-06-01,1455.0,1500.0,1442.0,1476.0,501042394,344615,60,1494.0,1450.0,40.71650767608417,-24.897766662498952,-24.962748982878097,1567.1962130614388,1421.3037869385612,1494.25,1590.82,0.6612708089277268,-0.04667981591058512,-0.021592442645074206,-0.0034364261168384758,2376.0,1010.0,-0.3897306397306397,0.43564356435643564,0.9703864815124644,0.9114796142869716,-0.030344827586206935,0
2010-06-02,1446.0,1498.0,1430.0,1470.0,371928770,255232,75,1476.0,1498.0,47.42304070183346,-22.66592456279909,-24.5033840988623,1567.7122673268186,1421.9877326731812,1494.85,1588.68,0.4837803681254866,-0.03354838709677421,0.01904761904761898,0.03310344827586209,2376.0,1010.0,-0.36952861952861954,0.48316831683168315,1.002107234839616,0.9429211672583528,-0.07676902536715624,0
2010-06-06,1470.0,1500.0,1452.0,1469.0,551095813,375643,66,1470.0,1455.0,42.75666199018687,-24.089228620723134,-24.420553003234467,1568.2951741066727,1419.1048258933274,1493.7,1586.14,0.7289701108922662,-0.0312916111850865,-0.030000000000000027,-0.028704939919893202,2376.0,1010.0,-0.38762626262626265,0.4405940594059406,0.9740911829684675,0.917321295724211,-0.02405498281786944,0
2010-06-07,1451.0,1452.0,1426.0,1460.0,320728989,222954,67,1469.0,1427.0,39.996783797948055,-27.163449992364804,-24.969132401060534,1570.670968521711,1410.5290314782887,1490.6,1582.3,0.44472693866897683,-0.029251700680272164,-0.07697283311772318,-0.019243986254295575,2376.0,1010.0,-0.39941077441077444,0.41287128712871285,0.9573326177378237,0.9018517348164066,-0.04555010511562718,0
2010-06-08,1425.0,1429.0,1410.0,1455.0,145905198,102743,48,1460.0,1429.0,40.29324389496697,-29.10292884487785,-25.795891689823996,1572.6295186229509,1404.570481377049,1488.6,1578.56,0.20758124202449849,-0.017869415807560185,-0.06723237597911225,0.0014015416958654825,2370.0,1010.0,-0.39704641350210973,0.41485148514851483,0.9599623807604462,0.9052554226636935,0.004898530440867743,0
2010-06-09,1422.0,1422.0,1405.0,1430.0,534317461,379948,84,1455.0,1406.0,37.96989900969448,-32.12556408436899,-27.061826168733,1576.41327028296,1396.4867297170401,1486.45,1573.7,0.810195272055494,-0.030344827586206935,-0.07560815253122943,-0.016095171448565426,2370.0,1010.0,-0.40675105485232066,0.3920792079207921,0.9458777624541693,0.8934358518141958,0.03556187766714092,0
2010-06-12,1406.0,1406.0,1380.0,1414.0,352482601,255065,55,1430.0,1383.0,35.749956867626906,-35.962380137140144,-28.84193696241443,1582.0081032891355,1386.0918967108644,1484.05,1567.56,0.542416184296247,-0.07676902536715624,-0.10774193548387101,-0.016358463726884764,2370.0,1010.0,-0.41645569620253164,0.3693069306930693,0.9319093022472289,0.882262879889765,0.04844540853217638,0
2010-06-13,1385.0,1420.0,1368.0,1390.0,598193179,435762,83,1414.0,1420.0,41.659216136005284,-35.60703795469999,-30.194957160871542,1581.4554089243397,1378.5445910756603,1480.0,1560.98,1.36355699745977,-0.02405498281786944,-0.05459387483355527,0.026753434562545086,2370.0,1010.0,-0.4008438818565401,0.40594059405940597,0.9594594594594594,0.909684941511102,-0.05492957746478877,0
2010-06-14,1390.0,1410.0,1356.0,1388.0,1693714749,1220105,142,1390.0,1362.0,36.060345224021496,-39.54963837638161,-32.06589340397356,1578.5749739764258,1362.4250260235742,1470.5,1552.4,3.374081540661097,-0.04555010511562718,-0.07346938775510203,-0.04084507042253516,2370.0,1010.0,-0.4253164556962025,0.3485148514851485,0.9262155729343761,0.877351198144808,-0.048458149779735726,0
2010-06-15,1400.0,1436.0,1400.0,1407.0,611948934,430848,106,1388.0,1436.0,46.02709517175893,-36.284728297911215,-32.90966038276109,1566.9508679670016,1362.4491320329985,1464.7,1544.12,1.1559324885073592,0.004898530440867743,-0.013058419243986208,0.05433186490455211,2370.0,1010.0,-0.39409282700421944,0.42178217821782177,0.9804055437973647,0.9299795352692797,-0.1155988857938719,0
2010-06-16,1456.0,1456.0,1430.0,1434.0,620769357,427057,96,1407.0,1456.0,48.36955474839235,-31.71780754357792,-32.67128981492446,1565.3988235226525,1361.4011764773477,1463.4,1536.04,1.1105644268939163,0.03556187766714092,0.004137931034482678,0.013927576601671321,2370.0,1010.0,-0.3856540084388186,0.4415841584158416,0.994943282766161,0.947891981979636,-0.10370879120879117,0
2010-06-19,1484.0,1484.0,1450.0,1446.0,382240278,260423,82,1434.0,1450.0,47.70070730781925,-28.256911709913993,-31.788414193922367,1564.5124869935369,1360.2875130064633,1462.4,1528.16,0.665719131727381,0.04844540853217638,-0.03204272363150873,-0.004120879120879106,2370.0,1010.0,-0.3881856540084388,0.43564356435643564,0.9915207877461706,0.9488535231912888,-0.13793103448275867,0
2010-07-11,1390.0,1390.0,1335.0,1348.0,729018504,540782,71,1428.0,1342.0,37.6174377149281,-33.83875216262845,-32.19848178766358,1567.6096812832807,1341.3903187167193,1454.5,1516.86,1.4105413041133592,-0.05492957746478877,-0.07766323024054977,-0.07448275862068965,2370.0,1010.0,-0.4337552742616034,0.3287128712871287,0.9226538329322791,0.8847223870363778,-0.0037257824143069884,0
2010-07-12,1350.0,1350.0,1295.0,1312.0,1815522607,1384259,104,1348.0,1296.0,34.29242355699985,-41.49587784879941,-34.05796099989075,1566.5744757163582,1317.4255242836418,1442.0,1506.64,3.297281621273015,-0.048458149779735726,-0.0918009810791871,-0.03427719821162445,2370.0,1010.0,-0.4531645569620253,0.28316831683168314,0.8987517337031901,0.8601922157914299,0.03626543209876543,0
2010-07-13,1284.0,1296.0,1262.0,1291.0,461585401,363887,69,1312.0,1270.0,32.54159613964703,-49.09623697216648,-37.0656161943459,1567.2082065533557,1290.5917934466445,1428.9,1494.38,0.8501764547146293,-0.1155988857938719,-0.11126662001399579,-0.020061728395061706,2370.0,1010.0,-0.4641350210970464,0.25742574257425743,0.888795577017286,0.8498507742341305,0.06141732283464574,1
2010-07-14,1300.0,1329.0,1270.0,1289.0,3287278248,2551040,76,1291.0,1305.0,37.19049312880273,-51.69941022298508,-39.992375000073736,1559.6498498763096,1276.5501501236902,1418.1,1483.64,4.67218009460879,-0.10370879120879117,-0.07183499288762452,0.027559055118110187,2370.0,1010.0,-0.44936708860759494,0.29207920792079206,0.9202453987730062,0.8795934323690382,0.016091954022988464,0
2010-07-17,1300.0,1300.0,1250.0,1286.0,1070587678,832370,109,1289.0,1250.0,33.30614970147758,-57.537230744589124,-43.501346148976815,1549.073833271604,1257.126166728396,1403.1,1475.4,1.5152583955467567,-0.13793103448275867,-0.09616775126536514,-0.04214559386973182,2370.0,1010.0,-0.47257383966244726,0.2376237623762376,0.8908844701019173,0.8472278704080249,0.1279999999999999,1
2010-07-18,1250.0,1337.0,1241.0,1292.0,1951611938,1510154,160,1286.0,1337.0,43.380025641560906,-54.51515587411268,-45.70410809400399,1536.1076015653887,1253.5923984346111,1394.85,1468.7,2.4571608806835674,-0.0037257824143069884,-0.058450704225352146,0.0696000000000001,2370.0,1010.0,-0.43586497890295356,0.3237623762376238,0.9585260063806145,0.9103288622591407,0.09648466716529547,1
2010-07-19,1343.0,1343.0,1343.0,1306.0,272763300,203100,44,1292.0,1343.0,44.00815954066963,-51.047545581014674,-46.77279559140613,1527.0662296521277,1249.9337703478723,1388.5,1463.28,0.33070963840296064,0.03626543209876543,-0.013950073421439058,0.004487658937920802,2370.0,1010.0,-0.43333333333333335,0.3297029702970297,0.9672308246308966,0.9178011043682686,0.11839166046165306,1
2010-07-20,1358.0,1358.0,1340.0,1357.0,1556705504,1147529,117,1306.0,1348.0,44.5601203966328,-47.35015807980085,-46.888268089085074,1519.2738774058625,1247.0261225941376,1383.15,1457.96,1.7329672875390492,0.06141732283464574,-0.06128133704735372,0.0037230081906181045,2370.0,1010.0,-0.4312236286919831,0.3346534653465347,0.9745869934569641,0.9245795495075311,0.1513353115727003,1
2010-07-21,1350.0,1356.0,1325.0,1348.0,443390897,331939,38,1357.0,1326.0,42.5715526719313,-45.66872732437923,-46.644359936143914,1511.6177021412573,1242.2822978587428,1376.95,1452.26,0.5017655719515919,0.016091954022988464,-0.0892857142857143,-0.016320474777448024,2370.0,1010.0,-0.44050632911392407,0.31287128712871287,0.9629979302080686,0.9130596449671546,0.2171945701357465,1
2010-08-02,1446.0,1446.0,1390.0,1410.0,1441287867,1021978,115,1348.0,1410.0,51.475739172919425,-37.13007100803043,-44.74150215052122,1496.4281255912697,1248.6718744087302,1372.55,1449.06,1.4602203551383788,0.1279999999999999,-0.02758620689655178,0.06334841628959276,2370.0,1010.0,-0.4050632911392405,0.39603960396039606,1.0272849805107283,0.9730445944267319,0.17304964539007095,1
2010-08-03,1450.0,1466.0,1400.0,1445.0,1769302459,1224215,115,1410.0,1466.0,56.33624712438231,-25.549869381169856,-40.903175596650954,1498.5255157454271,1247.6744842545727,1373.1,1447.9,1.6492010929696423,0.09648466716529547,0.09239940387481371,0.039716312056737646,2370.0,1010.0,-0.38143459915611816,0.4514851485148515,1.0676571262107641,1.01250086331929,0.160300136425648,1
2010-08-04,1498.0,1502.0,1459.0,1493.0,3270323633,2190842,140,1445.0,1502.0,59.1677999426495,-13.314100364328624,-35.38536055018649,1512.5603901696784,1241.1396098303214,1376.85,1448.36,2.60596646399088,0.11839166046165306,0.15895061728395055,0.024556616643929052,2370.0,1010.0,-0.3662447257383966,0.4871287128712871,1.0908958855358246,1.0370349913005055,0.09520639147802923,1
2010-08-07,1552.0,1552.0,1552.0,1552.0,1590047280,1024515,81,1493.0,1552.0,62.77818361263225,0.41265998065318854,-28.225756444018558,1537.4590560634315,1228.5409439365685,1383.0,1450.56,1.1553061719510203,0.1513353115727003,0.22204724409448828,0.0332889480692411,2368.0,1010.0,-0.34459459459459457,0.5366336633663367,1.1221981200289226,1.069931612618575,0.03479381443298979,0
2010-08-08,1614.0,1614.0,1614.0,1591.0,755666730,468195,53,1552.0,1614.0,66.70900831369983,16.10841056454933,-19.35892304230498,1577.7674591678426,1209.0325408321576,1393.4,1452.84,0.5253515401789659,0.2171945701357465,0.23678160919540225,0.0399484536082475,2368.0,1010.0,-0.31841216216216217,0.598019801980198,1.1583177838380938,1.11092756256711,-0.044609665427509326,0
2010-08-09,1654.0,1654.0,1654.0,1654.0,2421045808,1463752,75,1591.0,1654.0,68.98470811645892,31.412962611025705,-9.204545911638842,1623.3241897731934,1190.5758102268067,1406.95,1455.7,1.538140149149214,0.17304964539007095,0.32319999999999993,0.024783147459727317,2368.0,1010.0,-0.3015202702702703,0.6376237623762376,1.1755925939088099,1.1362231228962012,-0.019951632406287834,0
2010-08-10,1720.0,1720.0,1670.0,1712.0,16489636766,9630665,454,1654.0,1701.0,71.45391429448524,46.79501378577447,1.9953660278438212,1672.5694735058403,1169.4305264941597,1421.0,1458.68,6.823567171980811,0.160300136425648,0.2722513089005236,0.02841596130592494,2368.0,1010.0,-0.2816722972972973,0.6841584158415842,1.1970443349753694,1.166122795952505,-0.01528512639623747,0
2010-08-11,1651.0,1750.0,1644.0,1672.0,4166998007,2492248,239,1712.0,1645.0,64.83113946562234,53.84596540375992,12.365485903027041,1703.152444018717,1167.1475559812832,1435.15,1460.2,1.689671230969107,0.09520639147802923,0.2248696947133284,-0.03292181069958844,2367.0,1010.0,-0.30502746092099703,0.6287128712871287,1.1462216493049506,1.1265580057526365,-0.010942249240121549,0
