date,open,high,low,adjClose,value,volume,count,yesterday,close,rsi_14,rsi_7,stoch_k,stoch_d,williams_r,roc_10,roc_20,macd_diff,macd_norm,adx,di_plus,di_minus,di_diff,cci,price_to_sma10,price_to_sma20,price_to_sma50,price_to_ema12,price_to_ema26,sma10_to_sma50,bb_pband,bb_wband,atr_pct,daily_range_pct,volatility_20,volatility_10,volatility_5,vol_ratio_5_20,volume_ratio_20,volume_ratio_5,obv_slope,mfi,avg_trade_value,avg_trade_value_ratio,trade_count_ratio,body_ratio,upper_shadow,lower_shadow,gap_pct,ret_1d,ret_2d,ret_3d,ret_5d,ret_10d,ret_20d,ret_zscore,pct_from_52w_high,pct_from_52w_low,up_streak,down_streak,rsi_14_lag1,rsi_14_lag2,rsi_14_lag3,rsi_14_lag5,macd_diff_lag1,macd_diff_lag2,macd_diff_lag3,macd_diff_lag5,volume_ratio_20_lag1,volume_ratio_20_lag2,volume_ratio_20_lag3,volume_ratio_20_lag5,ret_1d_lag1,ret_1d_lag2,ret_1d_lag3,ret_1d_lag5,adx_lag1,adx_lag2,adx_lag3,adx_lag5,future_return,signal
2002-07-28,48808.0,48808.0,47842.0,48808.0,15611730538,321034,215,48325.0,48808.0,100.0,100.0,100.0,100.0,-0.0,20.668512658227847,34.076861797104634,148.04107282319455,0.09908190728819127,100.0,89.82354274265472,0.0,89.82354274265472,114.13656537324346,1.0675975991740598,1.1648131354111975,1.5605137085284722,1.0842526701686923,1.214753413851848,1.4617058990538698,0.9060902954641731,40.58534204143226,0.015708084427160155,0.01979183740370431,0.01089605609154458,0.007745772872696283,0.006711504027463204,0.6159571840559246,6.9245668829376035,4.0559792194140805,0.26073911462258925,100.0,72612700.1767442,1.5800005460792237,6.3515509601181686,0.0,0.0,1.0,0.00999482669425763,0.009994826694257553,0.020084853804836156,0.030269768227297655,0.06658508336793334,0.20668512658227844,0.3407686179710463,-0.4433725003743893,0.0,3.391578189670686,18,0,100.0,100.0,100.0,100.0,185.76853049732108,211.9521388373605,217.6945895168583,113.78504756822713,0.26130949457242497,1.3424831324606423,0.40268503377301873,3.53208121024039,0.00999017702259275,0.00998437961751164,0.009998934015563288,0.02499720013439366,100.0,100.0,100.0,100.0,-0.0225987543025733,0
2002-07-29,48790.0,48808.0,48740.0,48740.0,2704902680,55474,32,48808.0,48740.0,99.24594597173794,98.38952018377302,99.35040122277417,99.78346707425806,-0.6495987772258311,17.56192865240358,30.67024128686327,69.55494138680478,0.09796660514633466,100.0,89.21656805910155,0.0,89.21656805910155,105.95190268943196,1.0493974684416427,1.1475255450393183,1.5279887792830553,1.0691324985036197,1.1942135695308351,1.4560629553948914,0.8591226968564146,41.07942670588214,0.014706082421845987,0.0013951579811243332,0.011212286123304643,0.00971740312811006,0.005091660953994082,0.45411443286406217,1.1358940809586116,0.6351092670953087,0.21260627703424095,100.0,84528208.75,1.706323527384416,0.9248554913294798,0.7352941176470589,0.2647058823529412,0.0,-0.00036879200131126046,-0.0013932142271758652,0.008587687532333188,0.018663657073588746,0.0391216288242191,0.1756192865240358,0.30670241286863265,-1.3304468298682228,-0.0013932142271758728,3.385459780457081,0,1,100.0,100.0,100.0,100.0,148.04107282319455,185.76853049732108,211.9521388373605,190.60546874050488,6.9245668829376035,0.26130949457242497,1.3424831324606423,0.509683100138669,0.009994826694257553,0.00999017702259275,0.00998437961751164,0.024999453683267392,100.0,100.0,100.0,100.0,-0.021768567911366388,0
2002-07-30,48748.0,48748.0,48740.0,48740.0,70677000,1450,2,48740.0,48740.0,99.24594597173794,98.38952018377302,99.33967760730239,99.56335961002553,-0.6603223926976112,14.69584657018473,30.67024128686327,-26.18249307629503,0.09586806067091051,100.0,89.14025128422955,0.0,89.14025128422955,94.7859965032558,1.035474673997561,1.132277098917437,1.4989598928277506,1.0578811192888133,1.1772770379846362,1.4476065233356745,0.8238185048029723,40.84914757972875,0.013667371979790807,0.00016413623307345098,0.011212286123304643,0.010436356246503718,0.005873874182593919,0.5238783703873843,0.029882736022092616,0.016991736157008327,0.20451271395036708,99.83741487429164,35338500.0,0.7053209958800187,0.05865102639296187,1.0,0.0,0.0,0.00016413623307345098,0.0,-0.0013932142271758652,0.008587687532333188,0.02883438172837427,0.14695846570184723,0.30670241286863265,-1.2061890102002,-0.0013932142271758728,3.385459780457081,0,0,99.24594597173794,100.0,100.0,100.0,69.55494138680478,148.04107282319455,185.76853049732108,217.6945895168583,1.1358940809586116,6.9245668829376035,0.26130949457242497,0.40268503377301873,-0.0013932142271758652,0.009994826694257553,0.00999017702259275,0.009998934015563288,100.0,100.0,100.0,100.0,-0.0315346737792368,0
2002-07-31,48714.0,48740.0,48253.0,48253.0,1268111259,26063,32,48740.0,48253.0,93.39640180426584,85.03929569173481,93.36124401913875,97.35044094973843,-6.638755980861244,10.781275110774388,29.35073986703839,-158.7335226314026,0.09326621903067625,99.15446908083295,84.40682396936631,5.310089714432574,79.09673425493374,81.60470955283613,1.015002166605665,1.1068864703298318,1.4569001748775374,1.0397431014043717,1.1513974612956936,1.435366566506604,0.769148022642144,39.71289451825055,0.013540120723559824,0.01009263672725012,0.012044824431084178,0.012029934964271833,0.00846589019707619,0.7028653879942158,0.5241601782663478,0.3162977759762719,0.1570957416462404,96.99235917670896,39628476.84375,0.7703181787716175,0.903954802259887,0.946611909650924,0.053388090349075976,0.0,-0.0005334427574887156,-0.00999179318834631,-0.00999179318834631,-0.011371086707097189,0.008485380483624905,0.1078127511077438,0.2935073986703838,-1.9104452731083175,-0.011371086707097198,3.3416411732949434,0,1,99.24594597173794,99.24594597173794,100.0,100.0,-26.18249307629503,69.55494138680478,148.04107282319455,211.9521388373605,0.029882736022092616,1.1358940809586116,6.9245668829376035,1.3424831324606423,0.0,-0.0013932142271758652,0.009994826694257553,0.00998437961751164,100.0,100.0,100.0,100.0,-0.03154208028516359,0
2002-08-03,48247.0,48248.0,48183.0,48186.0,1208263379,25049,20,48253.0,48186.0,92.58787598149645,83.22672414602093,91.54661592824137,94.74917918489416,-8.45338407175863,7.931459289954082,28.832682744238276,-280.2448517828716,0.08942021177914819,98.24731472717475,83.71868206713987,6.082066338137902,77.63661572900196,71.33354699871077,1.00609889777195,1.091844700012349,1.4290111868924567,1.0322173553904361,1.1371803459935526,1.4203486258230322,0.7416877183131487,38.001393142099275,0.01269421584894415,0.0013489395260034035,0.012258740178168477,0.01133849090425114,0.007107342701023413,0.5797775789131122,0.49394425798920183,0.2918987577784511,0.13556867788232108,94.33872223268499,60413168.95,1.1348910631759486,0.5555555555555556,0.9384615384615385,0.015384615384615385,0.046153846153846156,-0.00012434460033573043,-0.0013885147037490109,-0.011366434140336446,-0.011366434140336446,-0.002876357992757317,0.0793145928995409,0.2883268274423827,-1.1589217380763255,-0.012743812489755778,3.3356127406874214,0,2,93.39640180426584,99.24594597173794,99.24594597173794,100.0,-158.7335226314026,-26.18249307629503,69.55494138680478,185.76853049732108,0.5241601782663478,0.029882736022092616,1.1358940809586116,0.26130949457242497,-0.00999179318834631,0.0,-0.0013932142271758652,0.00999017702259275,99.15446908083295,100.0,100.0,100.0,-0.03976258664342336,0
2002-08-04,48168.0,48168.0,47705.0,47705.0,1013368133,21209,34,48186.0,47705.0,86.77973653866474,70.61955589594936,82.52811658482497,89.14532551073502,-17.471883415175036,4.248158912611175,27.543245194235755,-414.24866404940076,0.08534192110913229,96.57144575524329,78.95532032620754,11.390250477338911,67.56506984886863,60.176914931255844,0.9920292461991793,1.0684748951514913,1.3905706455360949,1.018479978607741,1.1154322792589868,1.401743598652833,0.692971631577045,35.48443602403414,0.012626537056109569,0.009705481605701708,0.012990861700531013,0.010798670750931778,0.004994601412006462,0.3844703705684361,0.41094629641649943,0.8204959572904175,-0.06602580517044054,92.00963793545591,29804945.088235293,0.5570265982897404,0.9078771695594124,1.0,0.0,0.0,-0.00037355248412401944,-0.009982152492425178,-0.011356806830663424,-0.02123512515387771,-0.0225987543025733,0.04248158912611166,0.27543245194235766,-1.7166000474121603,-0.022598754302573347,3.292333993161778,0,3,92.58787598149645,93.39640180426584,99.24594597173794,100.0,-280.2448517828716,-158.7335226314026,-26.18249307629503,148.04107282319455,0.49394425798920183,0.5241601782663478,0.029882736022092616,6.9245668829376035,-0.0013885147037490109,-0.00999179318834631,0.0,0.009994826694257553,98.24731472717475,99.15446908083295,100.0,100.0,-0.03976522377109315,0
2002-08-05,47699.0,47699.0,47679.0,47679.0,55183995,1157,5,47705.0,47679.0,86.46399540201783,69.95132621504791,78.49933346029327,84.1913553244532,-21.50066653970672,1.6501439078989446,27.466916187675444,-519.0766279067248,0.08046811438321169,94.96967964229226,78.69467527480532,11.682766455029233,67.01190881977608,51.92158220393926,0.9898952989367953,1.0557455528996522,1.3666256593935127,1.0151255037854705,1.105422174011774,1.380575966833409,0.6728394655911515,32.252791750419654,0.011769986117581252,0.0004194718848969148,0.013021253562101473,0.007994658628454738,0.005140933982037409,0.39481098786065916,0.02239947340909531,0.07720745248772154,-0.03876441260300867,90.8440973556099,11036799.0,0.2063030763035527,0.13280212483399734,1.0,0.0,0.0,-0.00012577297977151242,-0.0005450162456765995,-0.010521728302826494,-0.011895633432118191,-0.021768567911366388,0.016501439078989488,0.2746691618767545,-0.9855466763232186,-0.02313145386002295,3.289994601403635,0,4,86.77973653866474,92.58787598149645,93.39640180426584,99.24594597173794,-414.24866404940076,-280.2448517828716,-158.7335226314026,69.55494138680478,0.41094629641649943,0.49394425798920183,0.5241601782663478,1.1358940809586116,-0.009982152492425178,-0.0013885147037490109,-0.00999179318834631,-0.0013932142271758652,96.57144575524329,98.24731472717475,99.15446908083295,100.0,-0.048847500996245685,0
2002-08-06,47597.0,47650.0,47203.0,47203.0,735777860,15581,19,47679.0,47203.0,80.67665519192788,58.19060294026895,61.446072543838575,74.15784086298561,-38.553927456161425,-0.3609574872292819,23.116849243609806,-627.6573482104177,0.07565502549246561,92.64669831766936,73.88576008897347,17.079701941222684,56.80605814775079,40.4065153344334,0.9803607996909568,1.035049095924534,1.33127600335731,1.0042199714774387,1.0867879085380616,1.3579449563639974,0.6207828827163475,29.018264125095417,0.01175977795797185,0.009469737092981378,0.013562403011009905,0.008175869221909045,0.004948919349763989,0.3648998887399582,0.3003737079988163,0.8747571834401914,-0.04789287277647336,87.84608671926478,38725150.526315786,0.7571470779654643,0.4954367666232073,0.8814317673378076,0.1185682326621924,0.0,-0.0017198347280773505,-0.009983430860546538,-0.010523005974216515,-0.020400116216328423,-0.0315346737792368,-0.0036095748722928533,0.23116849243609816,-1.5131878410363395,-0.03288395345025406,3.247165736908404,0,5,86.46399540201783,86.77973653866474,92.58787598149645,99.24594597173794,-519.0766279067248,-414.24866404940076,-280.2448517828716,-26.18249307629503,0.02239947340909531,0.41094629641649943,0.49394425798920183,0.029882736022092616,-0.0005450162456765995,-0.009982152492425178,-0.0013885147037490109,0.0,94.96967964229226,96.57144575524329,98.24731472717475,100.0,-0.0358875495201576,0
2002-08-10,46500.0,46731.0,46270.0,46270.0,109193363,2350,9,46731.0,46270.0,70.35812003189434,41.09132523897987,0.0,31.09355464840566,-100.0,-4.2524573202276255,17.25203993715473,-823.8203940855601,0.06453907327446994,86.27666519077488,65.16106864871809,26.871223525701943,38.28984512301614,1.6704865983829071,0.9673541494621745,0.9981329499283272,1.2657542220986955,0.9874936407955022,1.0547124980271407,1.3084703495637293,0.49120704260547987,21.233471150859295,0.01173252813152774,0.009963259131186513,0.014443260108313994,0.006784722896284904,0.004209726003680039,0.29146646755027206,0.045193915552764856,0.22153509681555084,-0.029328689905188665,81.20538208463492,12132595.888888888,0.24829256796043747,0.22900763358778628,0.49891540130151846,0.5010845986984815,0.0,-0.004943185465750786,-0.009864971860221283,-0.019765692858504713,-0.029551794290987643,-0.03976258664342336,-0.042524573202276206,0.1725203993715474,-1.2429865119251018,-0.05199967218488772,3.1632175634335074,0,7,75.2948414218771,80.67665519192788,86.46399540201783,92.58787598149645,-731.2124140583942,-627.6573482104177,-519.0766279067248,-280.2448517828716,0.2430420116294706,0.3003737079988163,0.02239947340909531,0.49394425798920183,-0.009999364447174974,-0.009983430860546538,-0.0005450162456765995,-0.0013885147037490109,89.71296301226188,92.64669831766936,94.96967964229226,98.24731472717475,-0.016792738275340446,0
2002-08-11,46260.0,46260.0,45808.0,45808.0,273903200,5968,11,46270.0,45808.0,65.70846782394688,34.73534698496249,0.0,10.611530467126135,-100.0,-6.146533355187675,13.251582278481013,-902.8984538040359,0.05853606896699789,82.41540205161711,61.165100747072984,31.3558068748982,29.809293872174784,-28.33822754619584,0.9637398356879122,0.982486694241553,1.235220391706809,0.9810092749927514,1.0407751936870895,1.2816948578504233,0.4010147748463858,17.692848332938915,0.011724765787004222,0.009867272092210968,0.014406631782550037,0.004734449874940234,0.004210034110823904,0.2922288966893211,0.11588653294795107,0.7894597597756494,-0.021148987956189025,79.8813890583376,24900290.90909091,0.5126439001594494,0.2835051546391753,1.0,0.0,0.0,-0.0002161227577263886,-0.00998487140695914,-0.01975134279172286,-0.02955320636400227,-0.03976522377109315,-0.06146533355187678,0.13251582278481022,-1.1330983257282705,-0.06146533355187674,3.1216483714234298,0,8,70.35812003189434,75.2948414218771,80.67665519192788,86.77973653866474,-823.8203940855601,-731.2124140583942,-627.6573482104177,-414.24866404940076,0.045193915552764856,0.2430420116294706,0.3003737079988163,0.41094629641649943,-0.009864971860221283,-0.009999364447174974,-0.009983430860546538,-0.009982152492425178,86.27666519077488,89.71296301226188,92.64669831766936,96.57144575524329,-0.00908138316451279,0
