date,open,high,low,adjClose,value,volume,count,yesterday,close,rsi_14,rsi_7,stoch_k,stoch_d,williams_r,roc_10,roc_20,macd_diff,macd_norm,adx,di_plus,di_minus,di_diff,cci,price_to_sma10,price_to_sma20,price_to_sma50,price_to_ema12,price_to_ema26,sma10_to_sma50,bb_pband,bb_wband,atr_pct,daily_range_pct,volatility_20,volatility_10,volatility_5,vol_ratio_5_20,volume_ratio_20,volume_ratio_5,obv_slope,mfi,avg_trade_value,avg_trade_value_ratio,trade_count_ratio,body_ratio,upper_shadow,lower_shadow,gap_pct,ret_1d,ret_2d,ret_3d,ret_5d,ret_10d,ret_20d,ret_zscore,pct_from_52w_high,pct_from_52w_low,up_streak,down_streak,rsi_14_lag1,rsi_14_lag2,rsi_14_lag3,rsi_14_lag5,macd_diff_lag1,macd_diff_lag2,macd_diff_lag3,macd_diff_lag5,volume_ratio_20_lag1,volume_ratio_20_lag2,volume_ratio_20_lag3,volume_ratio_20_lag5,ret_1d_lag1,ret_1d_lag2,ret_1d_lag3,ret_1d_lag5,adx_lag1,adx_lag2,adx_lag3,adx_lag5,usd_irr_close,usd_irr_ret_1d,usd_irr_ret_5d,usd_irr_ret_20d,usd_irr_to_sma20,usd_irr_to_sma50,usd_irr_vol_20,gold_usd_close,gold_usd_ret_1d,gold_usd_ret_5d,gold_usd_ret_20d,gold_usd_to_sma20,gold_usd_to_sma50,gold_usd_vol_20,silver_usd_close,silver_usd_ret_1d,silver_usd_ret_5d,silver_usd_ret_20d,silver_usd_to_sma20,silver_usd_to_sma50,silver_usd_vol_20,oil_usd_close,oil_usd_ret_1d,oil_usd_ret_5d,oil_usd_ret_20d,oil_usd_to_sma20,oil_usd_to_sma50,oil_usd_vol_20,tse_index_close,tse_index_ret_1d,tse_index_ret_5d,tse_index_ret_20d,tse_index_to_sma20,tse_index_to_sma50,tse_index_vol_20,btc_usd_close,btc_usd_ret_1d,btc_usd_ret_5d,btc_usd_ret_20d,btc_usd_to_sma20,btc_usd_to_sma50,btc_usd_vol_20,stock_vs_tse_index_ret_5d,stock_vs_tse_index_ret_20d,stock_vs_usd_ret_5d,stock_vs_usd_ret_20d,future_return,signal,signal_class
2019-05-06,2195.0,2225.0,2137.0,2161.0,23153481160,10715234,1441,2249.0,2152.0,50.98556373531772,50.19173009845933,37.84860557768924,64.96343592152495,-62.15139442231076,4.011599806669889,1.9905213270142181,17.82453324137244,0.004891049383843226,15.08219150579392,28.30493306198914,22.11807352593714,6.186859536051998,84.25357873210638,1.0034973187223128,1.0173257380575318,0.9866581082939802,0.9992643211091288,1.0041721634964316,0.9832194764109853,0.6578398271193822,10.976784740411281,0.02881641793380384,0.040892193308550186,0.0171791305594611,0.022761200191439575,0.032886879792199834,1.9143506522853668,1.2026959240632917,0.9511403439908789,0.033877462510473855,52.60208615632128,16067648.27203331,1.5079614106717356,0.7725713060261634,0.48863636363636365,0.3409090909090909,0.17045454545454544,-0.01170643854119766,-0.031067086897793805,-0.050727834142037964,-0.03971441320838909,0.034118212397885594,0.040115998066698966,0.019905213270142275,-1.8739037115512822,-0.10407993338884262,0.050268423621278674,0,2,59.63162427074069,66.62581801052329,64.43656715720508,43.967907273379105,23.284024898063343,23.19253364289368,16.67884082840882,4.067804868311256,1.0977712685011656,1.2671509350615184,1.2672025544680714,1.247890579617824,-0.02029113365681512,0.011601963409192395,0.048175865294668,0.005314009661835817,15.298520545998004,14.594491039458143,12.239949512524893,9.089996655354296,42000.0,0.0,0.0,0.0,1.0,1.0,0.0,1281.699951171875,0.0019543465411406835,0.0024245077781397395,-0.006742152106001376,0.998776528749767,0.9872991821598993,0.005288403929180803,14.857000350952148,-0.0033540778454674847,0.0008758076260795278,-0.012364546138709409,0.9945409964774498,0.9745682364901117,0.008767363121119198,62.25,0.005004865679111292,-0.019685039370078705,-0.013157923382400294,0.974475781437651,1.040211487149415,0.014595800276253625,215821,-0.0367585034165413,0.0044352811958969784,0.14753235428607891,1.0492430190561524,1.1786832232789894,0.015026445702426875,5746.80712890625,-0.008437513242851802,0.09518220590777826,0.10538969306984725,1.070761473960934,1.2673409156604691,0.027213066221971532,0.029682931201988616,-0.12762714101593664,0.034118212397885594,0.019905213270142275,-0.022211938917167995,0,1.0
2019-05-07,2075.0,2110.0,2068.0,2078.0,12472796893,6003553,1093,2161.0,2089.0,44.62371295539241,39.72477724203959,12.749003984063744,38.645418326693225,-87.25099601593625,0.19184652278177458,-0.948316737790422,9.514268876079464,0.002199062291889667,14.28863046262707,25.64255301577499,27.76404293452119,-2.1214899187461995,-40.29359655783344,0.9739381789360809,0.9880104996807529,0.959207287955038,0.9745068753107982,0.976599729823542,0.9848749219410058,0.39133558081006226,11.033510700766003,0.030437260073722768,0.020105313547151747,0.018478235888775955,0.02501492435815345,0.03392069560956017,1.8357107146880978,0.7105852572810201,0.6166934204575232,-0.00947405318750505,53.08501617859746,11411525.06221409,1.1001907819969037,0.5985269556170084,0.3333333333333333,0.5,0.16666666666666666,-0.03578066914498141,-0.02927509293680297,-0.05943268797838808,-0.07851786501985003,-0.02291861552853136,0.0019184652278176895,-0.009483167377904222,-1.5672483437026878,-0.13030807660283097,0.019521717911176184,0,3,50.98556373531772,59.63162427074069,66.62581801052329,53.12559754325913,17.82453324137244,23.284024898063343,23.19253364289368,7.878844502019309,1.2026959240632917,1.0977712685011656,1.2671509350615184,1.6095536419163605,-0.031067086897793805,-0.02029113365681512,0.011601963409192395,0.027390677558865928,15.08219150579392,15.298520545998004,14.594491039458143,10.193934813830719,42000.0,0.0,0.0,0.0,1.0,1.0,0.0,1283.5,0.001404422951314821,0.0005456432376302889,-0.010484909291432198,1.0007095047245866,0.9891459809546477,0.005146346810624892,14.859999656677246,0.00020187828325024526,-0.0026845612669197383,-0.020628792729925793,0.9957849843211453,0.9759339479676272,0.008498865511797078,61.400001525878906,-0.013654593961784589,-0.039273952863807415,-0.04658384982792996,0.963431978098985,1.023040089665865,0.013950563690044701,208197,-0.03532557072759368,-0.03898136095493954,0.10394871495760705,1.0073773795520735,1.1309027373781124,0.01775854466673479,5829.50146484375,0.014389613933892154,0.08947848423038351,0.10203286099692521,1.0807351592633232,1.2735606070525118,0.027149390675398045,0.016062745426408176,-0.11343188233551127,-0.02291861552853136,-0.009483167377904222,0.02454282964388832,0,3.0
2019-05-08,2089.0,2151.0,2085.0,2118.0,11013414511,5200067,1093,2078.0,2145.0,50.53237892595315,50.442281683047895,35.059760956175296,28.552456839309425,-64.9402390438247,2.142857142857143,2.877697841726619,7.4254502467644965,0.0020332797483140655,13.613550044795478,28.331841274403637,25.7172156522996,2.614625622104036,14.525761716772857,0.9979529170931423,1.0130587763005645,0.9861796915947146,1.000533502133871,1.0025731012671615,0.9882026242954218,0.6186124737448461,11.009614662160942,0.029723099294774867,0.03076923076923077,0.019232282146988206,0.026334663399607546,0.026127440984443112,1.3585200541858051,0.6242679764456402,0.6055388295723374,-0.021332664947249946,50.66982164387151,10076317.027447393,0.9662156371115391,0.6096778691953703,0.8484848484848485,0.09090909090909091,0.06060606060606061,0.0,0.026807084729535635,-0.0032527881040892437,-0.03421882035119317,-0.04283801874163318,0.021428571428571352,0.02877697841726623,1.3109650016186063,-0.10699417152373022,0.04685212298682284,1,0,44.62371295539241,50.98556373531772,59.63162427074069,64.43656715720508,9.514268876079464,17.82453324137244,23.284024898063343,16.67884082840882,0.7105852572810201,1.2026959240632917,1.0977712685011656,1.2672025544680714,-0.02927509293680297,-0.031067086897793805,-0.02029113365681512,0.048175865294668,14.28863046262707,15.08219150579392,15.298520545998004,12.239949512524893,42000.0,0.0,0.0,0.0,1.0,1.0,0.0,1279.4000244140625,-0.0031943713174424904,-0.0015607928530472215,-0.01848866558184692,0.9984509158853012,0.9864393668438747,0.005012657060398459,14.791999816894531,-0.004576032392582197,0.010037511405670996,-0.024789055832889595,0.9924785745213787,0.9725768990198496,0.008534014403693235,62.119998931884766,0.011726341825942788,-0.023270433612329944,-0.029071594617997576,0.976153983391418,1.031934812472607,0.014252630665100557,211344,0.015115491577688545,-0.0398211795065172,0.1098542733359591,1.0174551345392135,1.1413790518621505,0.01787298788156129,5982.45751953125,0.026238273651690402,0.10730940961563973,0.14937660387128981,1.101155696551537,1.2938108997172122,0.027053439874817158,-0.0030168392351159756,-0.08107729491869287,-0.04283801874163318,0.02877697841726623,-0.0047214353163361755,0,1.0
2019-05-11,2150.0,2219.0,2110.0,2156.0,12869182745,5969538,1129,2118.0,2130.0,49.0234883962815,47.78697661598502,29.083665338645417,25.630810092961482,-70.91633466135458,1.9138755980861244,1.8164435946462716,4.7976343653042814,0.0013769848685443778,13.880187265240407,32.279312049161206,22.73608251369597,9.543229535465237,47.88484136310208,0.9891334633602674,1.0050725492509143,0.9807803880759208,0.9945256649299019,0.9958894825870048,0.9915551585364732,0.5463046447403824,10.9547309548636,0.03144965204006697,0.05117370892018779,0.01932139350693492,0.026411725951815408,0.023778409906842983,1.230677792381193,0.718151447714387,0.7915879382365105,-0.0561486450582207,50.19686070083268,11398744.681133747,1.0734023705050149,0.6408218867067772,0.1834862385321101,0.6330275229357798,0.1834862385321101,0.002331002331002331,-0.006993006993006978,0.0196266156055529,-0.010223048327137496,-0.06043228936921041,0.019138755980861344,0.018164435946462776,-0.41765760148748576,-0.11323896752706078,0.03953147877013177,0,1,50.53237892595315,44.62371295539241,50.98556373531772,66.62581801052329,7.4254502467644965,9.514268876079464,17.82453324137244,23.19253364289368,0.6242679764456402,0.7105852572810201,1.2026959240632917,1.2671509350615184,0.026807084729535635,-0.02927509293680297,-0.031067086897793805,0.011601963409192395,13.613550044795478,14.28863046262707,15.08219150579392,14.594491039458143,42000.0,0.0,0.0,0.0,1.0,1.0,0.0,1285.699951171875,0.004924125869622209,0.005081301006965688,-0.017874894851777068,1.0042844013307721,0.9916805505060887,0.005048892701320561,14.72599983215332,-0.0044618703054492,-0.01214193069441849,-0.031247968870103393,0.9896272571784296,0.9693821044047853,0.00852408507460074,61.65999984741211,-0.00740500792630483,-0.004520484105663636,-0.04565857816238461,0.9711765643360653,1.0216593101857143,0.014058346647582445,209155,-0.010357521386933133,-0.06872523264615527,0.07824083143449267,1.0032516760833683,1.1232671809315415,0.017915836338531794,7204.771484375,0.20431636344314952,0.2355624338534399,0.3531226311780573,1.3035825684880973,1.5344455753009938,0.05171845829032755,0.008292943276944853,-0.0600763954880299,-0.06043228936921041,0.018164435946462776,-0.023191094619666064,0,1.0
2019-05-12,2145.0,2148.0,2074.0,2094.0,7355534471,3512596,712,2156.0,2108.0,46.81551469539386,43.8382995905592,19.35483870967742,27.832755001499375,-80.64516129032258,1.8357487922705313,1.8357487922705313,1.5120814731735932,1.2070799887208245e-05,13.543405829177415,29.757333742624127,24.760627818736204,4.996705923887923,-18.19186893813752,0.9771926571481551,0.993800532729887,0.9725041520575752,0.9866437408177877,0.9866554914694625,0.995202066801993,0.4423336792029406,10.750585756858513,0.032015480651580865,0.03510436432637571,0.019315513437414365,0.026450411770999563,0.023340501567475892,1.208381109987223,0.4335769261369216,0.559312974483478,-0.04407334203475022,52.2923163179669,10330806.841292135,0.9664775812844192,0.41697168457731837,0.5,0.04054054054054054,0.4594594594594595,0.007042253521126761,-0.010328638497652531,-0.017249417249417198,0.009095260890378265,-0.05087798289058987,0.018357487922705307,0.018357487922705307,-0.5909622390185931,-0.12239800166527894,0.02879453391898487,0,2,49.0234883962815,50.53237892595315,44.62371295539241,59.63162427074069,4.7976343653042814,7.4254502467644965,9.514268876079464,23.284024898063343,0.718151447714387,0.6242679764456402,0.7105852572810201,1.0977712685011656,-0.006993006993006978,0.026807084729535635,-0.02927509293680297,-0.02029113365681512,13.880187265240407,13.613550044795478,14.28863046262707,15.298520545998004,42000.0,0.0,0.0,0.0,1.0,1.0,0.0,1285.699951171875,0.0,0.005081301006965688,-0.003796702701654553,1.00447663310589,0.9921764531426103,0.003972102335638661,14.72599983215332,0.0,-0.01214193069441849,-0.01300269726197023,0.9902727835383356,0.9706561960826182,0.0075362141574312706,61.65999984741211,0.0,-0.004520484105663636,-0.03490373397307678,0.9728851274141905,1.0196083622712095,0.013906868549895432,204069,-0.024316894169395864,-0.08920944224014427,0.04541938392340272,0.9767787157213944,1.090453179108467,0.018978753010228378,6972.37158203125,-0.03225638770747363,0.20302316562859568,0.36804735553218104,1.2404832082644852,1.4641042461980895,0.051132880286455774,0.0383314593495544,-0.027061896000697416,-0.05087798289058987,0.018357487922705307,0.00047755491881562584,0,2.0
2019-05-13,2110.0,2135.0,2096.0,2113.0,5524029220,2614457,680,2094.0,2118.0,47.962784948441644,46.19595897738958,23.387096774193548,23.941866940838793,-76.61290322580645,1.77799135031235,2.3682938617689704,0.025224779587391666,-0.0006870185328267794,13.230680209976066,28.493805085991248,23.709264713567237,4.784540372424011,-12.040064352067771,0.9801471609051784,0.997362968543982,0.9787068869912388,0.9926491388222992,0.9919726448695069,0.998530553399135,0.47488982117475215,10.501842596861753,0.030903555637930732,0.018413597733711047,0.019328520966791475,0.02644340747804058,0.02066677518310642,1.0692372799043555,0.3310961276832018,0.5610371940408608,-0.016469404951745203,51.42422607617084,8123572.382352941,0.7592988924276363,0.4111991292253734,0.20512820512820512,0.4358974358974359,0.358974358974359,0.0009487666034155598,0.004743833017077703,-0.005633802816901401,-0.012587412587412583,-0.01579925650557623,0.01777991350312358,0.023682938617689775,0.17571888772925856,-0.11823480432972523,0.03367496339677892,1,0,46.81551469539386,49.0234883962815,50.53237892595315,50.98556373531772,1.5120814731735932,4.7976343653042814,7.4254502467644965,17.82453324137244,0.4335769261369216,0.718151447714387,0.6242679764456402,1.2026959240632917,-0.010328638497652531,-0.006993006993006978,0.026807084729535635,-0.031067086897793805,13.543405829177415,13.880187265240407,13.613550044795478,15.08219150579392,42000.0,0.0,0.0,0.0,1.0,1.0,0.0,1300.0999755859375,0.011200143860110812,0.01435595312088389,0.007360917542003742,1.0153501169856587,1.003567775829396,0.0047185929843945795,14.713000297546388,-0.0008827607466453946,-0.009692404254169062,-0.0138739797378723,0.9900877117513756,0.9710923201150987,0.007534932434446414,61.040000915527344,-0.010055123798557553,-0.019437736296749497,-0.04460789640550311,0.9652729622481334,1.0075400618049315,0.014024119472307249,207752,0.01804781715988213,-0.037387464611877474,0.059505110054874466,0.9916383378248987,1.10404552396885,0.019296877918156322,7814.9150390625,0.1208402976115901,0.3598707706325719,0.5122552616125391,1.3583951996519645,1.6129751159326626,0.05614627646734832,0.021588208106301243,-0.03582217143718469,-0.01579925650557623,0.023682938617689775,-0.008045433033601501,0,1.0
2019-05-14,2110.0,2155.0,2110.0,2129.0,16126314719,7576098,1125,2113.0,2118.0,47.962784948441644,46.19595897738957,23.387096774193548,22.043010752688165,-76.61290322580645,-0.9354536950420954,1.729106628242075,-0.8945346290468124,-0.0012268641730042616,13.219216106749318,29.293218524017227,22.52100483308186,6.7722136909353665,3.0544488711817,0.9810551669831858,0.9965183024371882,0.9802651066350712,0.993772998415145,0.9925628414930621,0.9991946830568721,0.4663376980517943,10.343016850626686,0.0302137630154723,0.021246458923512748,0.019295107718275733,0.024903727087970288,0.014630552156557905,0.7582519035486024,0.9671489129701514,1.5229711576795109,0.012850710488592654,51.95704991013315,14334501.972444445,1.3043595528390124,0.7026419336706015,0.17777777777777778,0.8222222222222222,0.0,-0.003777148253068933,0.0,0.004743833017077703,-0.005633802816901401,0.013882240306366755,-0.009354536950420989,0.01729106628242083,-0.053551677232666205,-0.11823480432972523,0.03367496339677892,0,0,47.962784948441644,46.81551469539386,49.0234883962815,44.62371295539241,0.025224779587391666,1.5120814731735932,4.7976343653042814,9.514268876079464,0.3310961276832018,0.4335769261369216,0.718151447714387,0.7105852572810201,0.004743833017077703,-0.010328638497652531,-0.006993006993006978,-0.02927509293680297,13.230680209976066,13.543405829177415,13.880187265240407,14.28863046262707,42000.0,0.0,0.0,0.0,1.0,1.0,0.0,1294.699951171875,-0.004153545508397416,0.00872610141945862,0.006139184056562996,1.0108209932881342,0.9997605819042903,0.004770852940508589,14.751999855041504,0.002650686923565182,-0.007267819928058583,-0.013112128698311132,0.9933672257348668,0.974915994933616,0.007550679595091886,61.77999877929688,0.012123162723958858,0.006188880195024282,-0.025552093179694424,0.9782281535984796,1.0176750451453498,0.014312108705920812,211746,0.019224845007508984,0.01704635513480013,0.04925522531540194,1.00831044453164,1.1187260473190697,0.018707277764154935,7994.416015625,0.02296902470023965,0.3713721600101316,0.5777077155267032,1.3551201199933587,1.6227027248960875,0.055281179738694265,-0.003164114828433373,-0.03196415903298111,0.013882240306366755,0.01729106628242083,0.002348520432127854,0,2.0
2019-05-15,2114.0,2120.0,2098.0,2108.0,8185019300,3883262,699,2129.0,2105.0,46.4520159714576,43.00174623769201,18.14516129032258,21.639784946236556,-81.85483870967742,-6.06871932173137,0.9592326139088728,-2.2382239422064307,-0.0021385955425815926,12.990288528859741,28.5401331823143,23.34430609083601,5.195827091478289,-31.67340713809168,0.9812147485200204,0.9899360421369451,0.9756843695827501,0.989549942670442,0.9874602328197718,0.9943637425491088,0.40164078379359797,10.231840239491381,0.028975424189617047,0.010451306413301662,0.01936098871573624,0.018047908471872133,0.006035415192364234,0.3117307324010144,0.5064481907286404,0.8242634738032865,-0.006827921076780985,52.687487624589046,11709612.732474964,1.055137889701682,0.44872412132883965,0.4090909090909091,0.2727272727272727,0.3181818181818182,-0.0018885741265344666,-0.006137865911236995,-0.006137865911236995,-0.0014231499051233776,-0.018648018648018683,-0.06068719321731375,0.00959232613908867,-0.35081947449011797,-0.12364696086594505,0.027330405075646658,0,1,47.962784948441644,47.962784948441644,46.81551469539386,50.53237892595315,-0.8945346290468124,0.025224779587391666,1.5120814731735932,7.4254502467644965,0.9671489129701514,0.3310961276832018,0.4335769261369216,0.6242679764456402,0.0,0.004743833017077703,-0.010328638497652531,0.026807084729535635,13.219216106749318,13.230680209976066,13.543405829177415,13.613550044795478,42000.0,0.0,0.0,0.0,1.0,1.0,0.0,1296.300048828125,0.0012358829972933805,0.013209335697646596,0.018623348810984597,1.0111347711624983,1.0016737427197102,0.003953054353395694,14.751999855041504,0.0,-0.00270416186777811,-0.009334493377724185,0.9938323367930122,0.9764582911162403,0.007514195239894586,62.02000045776367,0.0038847795922458683,-0.0016097629723198503,-0.03169402806044719,0.983609170751655,1.019636479348191,0.0141134957115102,211018,-0.003438081474974708,-0.0015425088954500454,0.04520756249659463,1.0026649130238625,1.1085973373658318,0.01875051043454948,8205.16796875,0.026362395040874453,0.3715380246265265,0.5671998109383081,1.3566980488329896,1.6371806936351163,0.05524456761175035,-0.017105509752568637,-0.035615236357505964,-0.018648018648018683,0.00959232613908867,0.025142314990512338,0,3.0
2019-05-18,2100.0,2140.0,2092.0,2106.0,9525192549,4523228,898,2108.0,2099.0,45.73596474700825,41.45818171244553,15.725806451612904,19.08602150537634,-84.2741935483871,-7.41067490074989,0.43062200956937796,-3.325360880664163,-0.003058704514415448,13.075088407610208,29.28788624795166,22.01449754195996,7.273388705991703,-30.201809324982158,0.9861404745125676,0.9869055175494276,0.9744389664169057,0.9887480353177344,0.9857667925580846,0.9881340352636417,0.37136504279584326,10.179567619236021,0.028616092116956048,0.022868032396379228,0.019371676035803448,0.017022959376915444,0.005755606542099258,0.2971145362673593,0.6183207754562838,1.022908513078073,-0.0037657838113157593,58.687532700477966,10607118.651447661,0.9816920455691714,0.5871007812755386,0.020833333333333332,0.8333333333333334,0.14583333333333334,-0.0023752969121140144,-0.002850356294536782,-0.008970727101038745,-0.008970727101038745,-0.014553990610328693,-0.07410674900749892,0.0043062200956938135,-0.16737221770101507,-0.12614487926727727,0.02440214738897023,0,2,46.4520159714576,47.962784948441644,47.962784948441644,49.0234883962815,-2.2382239422064307,-0.8945346290468124,0.025224779587391666,4.7976343653042814,0.5064481907286404,0.9671489129701514,0.3310961276832018,0.718151447714387,-0.006137865911236995,0.0,0.004743833017077703,-0.006993006993006978,12.990288528859741,13.219216106749318,13.230680209976066,13.880187265240407,42000.0,0.0,0.0,0.0,1.0,1.0,0.0,1274.5,-0.016817131842147615,-0.008711170255289002,0.0018079302911513384,0.9940412151873335,0.9858767066369847,0.005604112548481478,14.347999572753906,-0.027386136541313055,-0.02566890287300383,-0.038402250009299754,0.968484410629908,0.95199672388408,0.009595866587182759,62.7599983215332,0.01193160042418051,0.017839741758728822,-0.01568381471651137,0.9961351149813646,1.0298248592223385,0.01440534569174321,212748,0.008198352747158966,0.017178647414596737,0.0642135750408932,1.0078115007650439,1.1114663657450943,0.018565835307546658,7271.2080078125,-0.11382581861755381,0.00922118398641536,0.3844809333310648,1.1825296457700327,1.4321310381539816,0.06319319146497507,-0.03173263802492543,-0.05990735494519939,-0.014553990610328693,0.0043062200956938135,0.01614434947768273,0,3.0
2019-05-19,2100.0,2110.0,2085.0,2095.0,10186790629,4863272,860,2106.0,2101.0,46.034584463755145,42.26413506857942,13.75,15.87365591397849,-86.25,-5.40297163439892,-0.47370914258645197,-3.67658576554254,-0.0036604436468453297,13.014047521047091,28.38106781885094,22.19982207820087,6.18124574065007,-48.646256810200384,0.9926765887077723,0.988078162108778,0.9764916944756876,0.9912624207570071,0.9876786679897754,0.9836957026929047,0.3833216661320999,10.217696376020863,0.027396726239048742,0.011899095668729176,0.019239373867428262,0.016574423585854387,0.0040939866989577415,0.2127920964147773,0.6757834430435734,1.0364889783884845,0.014593590375260979,61.5530090000887,11845105.382558139,1.0901507941253499,0.5730468099283691,0.04,0.36,0.6,0.0004764173415912339,0.000952834683182413,-0.0019002375296912621,-0.008026440037771532,-0.0033206831119544367,-0.05402971634398923,-0.004737091425864537,0.05279076212969354,-0.12531223980016654,0.02537823328452904,1,0,45.73596474700825,46.4520159714576,47.962784948441644,46.81551469539386,-3.325360880664163,-2.2382239422064307,-0.8945346290468124,1.5120814731735932,0.6183207754562838,0.5064481907286404,0.9671489129701514,0.4335769261369216,-0.002850356294536782,-0.006137865911236995,0.0,-0.010328638497652531,13.075088407610208,12.990288528859741,13.219216106749318,13.543405829177415,42000.0,0.0,0.0,0.0,1.0,1.0,0.0,1274.5,0.0,-0.008711170255289002,0.002044166629476374,0.9939404375468698,0.9867117133825991,0.00560360536237087,14.347999572753906,0.0,-0.02566890287300383,-0.03943232851803469,0.9704134625149364,0.9539715744729478,0.009581298263706501,62.7599983215332,0.0,0.017839741758728822,-0.0193750262260437,0.9971163509099565,1.02796939187237,0.014368623588831033,212852,0.000488841258202255,0.04303936413664,0.04147257995067921,1.0062839561503536,1.1063932242069598,0.018020492618470052,8197.689453125,0.12741781617539316,0.17573903752513154,0.5357557465973033,1.3029062355678271,1.5892237420610424,0.06773918740403578,-0.04636004724859444,-0.04620967137654375,-0.0033206831119544367,-0.004737091425864537,0.019093078758949833,0,3.0
