date,open,high,low,adjClose,value,volume,count,yesterday,close,rsi_14,rsi_7,stoch_k,stoch_d,williams_r,roc_10,roc_20,macd_diff,macd_norm,adx,di_plus,di_minus,di_diff,cci,price_to_sma10,price_to_sma20,price_to_sma50,price_to_ema12,price_to_ema26,sma10_to_sma50,bb_pband,bb_wband,atr_pct,daily_range_pct,volatility_20,volatility_10,volatility_5,vol_ratio_5_20,volume_ratio_20,volume_ratio_5,obv_slope,mfi,avg_trade_value,avg_trade_value_ratio,trade_count_ratio,body_ratio,upper_shadow,lower_shadow,gap_pct,ret_1d,ret_2d,ret_3d,ret_5d,ret_10d,ret_20d,ret_zscore,pct_from_52w_high,pct_from_52w_low,up_streak,down_streak,rsi_14_lag1,rsi_14_lag2,rsi_14_lag3,rsi_14_lag5,macd_diff_lag1,macd_diff_lag2,macd_diff_lag3,macd_diff_lag5,volume_ratio_20_lag1,volume_ratio_20_lag2,volume_ratio_20_lag3,volume_ratio_20_lag5,ret_1d_lag1,ret_1d_lag2,ret_1d_lag3,ret_1d_lag5,adx_lag1,adx_lag2,adx_lag3,adx_lag5,usd_irr_close,usd_irr_ret_1d,usd_irr_ret_5d,usd_irr_ret_20d,usd_irr_to_sma20,usd_irr_to_sma50,usd_irr_vol_20,gold_usd_close,gold_usd_ret_1d,gold_usd_ret_5d,gold_usd_ret_20d,gold_usd_to_sma20,gold_usd_to_sma50,gold_usd_vol_20,silver_usd_close,silver_usd_ret_1d,silver_usd_ret_5d,silver_usd_ret_20d,silver_usd_to_sma20,silver_usd_to_sma50,silver_usd_vol_20,oil_usd_close,oil_usd_ret_1d,oil_usd_ret_5d,oil_usd_ret_20d,oil_usd_to_sma20,oil_usd_to_sma50,oil_usd_vol_20,tse_index_close,tse_index_ret_1d,tse_index_ret_5d,tse_index_ret_20d,tse_index_to_sma20,tse_index_to_sma50,tse_index_vol_20,btc_usd_close,btc_usd_ret_1d,btc_usd_ret_5d,btc_usd_ret_20d,btc_usd_to_sma20,btc_usd_to_sma50,btc_usd_vol_20,stock_vs_tse_index_ret_5d,stock_vs_tse_index_ret_20d,stock_vs_usd_ret_5d,stock_vs_usd_ret_20d,future_return,signal,signal_class
2011-09-28,2880.0,2884.0,2627.0,2864.0,4983574956,1740269,389,2747.0,2635.0,70.54978868387786,72.36154220451378,71.54285714285714,90.51428571428572,-28.457142857142856,24.940730203888098,63.97013067828251,54.19709568945848,0.08413010242517593,39.29933425407467,55.70158396646263,11.45584278171669,44.24574118474594,150.89880298627818,1.1053779679503313,1.2148735563290995,1.3685325799046442,1.1016700818985397,1.2142071964446823,1.2380675385110782,0.8755611134583897,57.21400555835405,0.045237657996720984,0.09753320683111955,0.03720758818873651,0.041419119705160976,0.039206613896051706,1.0537262909161185,8.968020293451136,3.5923283854938606,-0.2419372794994905,43.92393869472463,12811246.67352185,1.270619592890797,9.120750293083235,0.953307392996109,0.01556420233463035,0.0311284046692607,0.04841645431379687,-0.040771751001092094,0.006878104700038135,0.0345504515115822,0.14019904803115524,0.24940730203888095,0.6397013067828252,-1.7863068412302041,-0.0407717510010921,1.108,0,1,77.50936360769074,74.83359313339912,73.24184915778812,66.91969166777207,60.72116996308449,52.40882406231526,45.981662794872875,30.690421541323573,0.13718763518698218,1.3841236434900814,1.1628549251266784,4.325193595504267,0.049675200611387194,0.027483313702394874,0.049876339653750934,0.04997728305315774,37.254389500895265,35.419746319042254,33.86524966961367,31.433290693011024,10700.0,0.004223369310182967,0.01585493211810496,0.027463030535817223,1.0118777424723862,1.0185490150535834,0.007962996499843413,1616.300048828125,-0.02078027824133255,-0.10533595113998162,-0.09623125320763903,0.902595347882634,0.9338024870748549,0.027842055768645894,30.084999084472656,-0.04482968751807226,-0.2493950220205703,-0.2579117729530147,0.7699463442007961,0.7594678909261056,0.06265911132198702,81.20999908447266,-0.03836587307108208,-0.06537001202755743,-0.06943964468543629,0.9412487445905766,0.9115501138269019,0.027288190209595872,26793,0.00374630052822833,-0.002011397921555469,0.04570291156037776,1.0026738718375243,1.0410773458336702,0.005636691766454095,408.9039916992188,0.0,0.0,0.0,1.0,1.0,0.0,0.1422104459527107,0.5939983952224475,0.12434411591305028,0.612238276247008,-0.5408519553072626,0,0.0
2011-10-01,2770.0,2859.0,2721.0,2742.0,2099206654,765712,241,2864.0,2859.0,75.3223086193876,79.94873586315362,97.14285714285714,89.56190476190476,-2.857142857142857,42.30960676953708,78.6875,60.035052332402586,0.08483019923623061,41.19821152488413,48.63537223223138,10.002573324632422,38.63279890759896,153.97907478549124,1.158052495139339,1.2809713696850218,1.470527723485238,1.1604513752219539,1.2871612272400155,1.2698282069745912,0.9959972936026512,56.6477626610017,0.04431159682900308,0.048268625393494226,0.038743413336055,0.037262585395180285,0.04672444744897183,1.2059971857329772,3.346740628606557,1.3712700766946482,-0.14434079972228486,53.946400789558325,8710401.05394191,0.8537463206245751,4.4795539033457255,0.644927536231884,0.0,0.35507246376811596,0.051233396584440226,0.08500948766603411,0.040771751001092094,0.09247229652273603,0.1784830997526794,0.4230960676953708,0.786875,1.415693484292004,0.0,1.2872,1,0,70.54978868387786,77.50936360769074,74.83359313339912,70.21839996490627,54.19709568945848,60.72116996308449,52.40882406231526,37.18125894955941,8.968020293451136,0.13718763518698218,1.3841236434900814,4.072576124288078,-0.040771751001092094,0.049675200611387194,0.027483313702394874,0.049762007788836105,39.29933425407467,37.254389500895265,35.419746319042254,32.44966917724641,10700.0,0.0,0.0023419203747072626,0.013737565135007124,1.011184456110342,1.0182679167570736,0.0074332592927294425,1620.4000244140625,0.0025366426171367085,-0.10252006401879676,-0.11293585825382313,0.9101274575159954,0.9357905958031926,0.02722443859715267,30.041000366210938,-0.0014624802925264913,-0.256778779636575,-0.2743368947803112,0.7801580563293178,0.7614739526478664,0.06222048453841211,79.19999694824219,-0.024750673056155525,-0.0782123063770267,-0.10911141069905417,0.9231414607503842,0.8927665348046389,0.027180410987268977,26708,-0.0031724704213786925,-0.009420666122691213,0.03431182712415759,0.9978386638197555,1.0358257324429712,0.00560182399143523,408.9039916992188,0.0,0.0,0.0,1.0,1.0,0.0,0.1879037658753706,0.7525631728758424,0.17614117937797213,0.7731374348649929,-0.4967177242888403,0,0.0
2011-10-02,2870.0,2870.0,2605.0,2769.0,2605341698,940761,229,2742.0,2819.0,73.04589178939304,75.62375336489603,92.57142857142857,87.08571428571429,-7.428571428571429,33.60189573459716,67.49851455733808,56.330559851555364,0.08971539095368036,41.685780877844444,41.868485703646726,14.701305807508083,27.16717989613864,121.99421940820973,1.10997361893137,1.2317035871892341,1.435643060124874,1.1193799083810332,1.2443438986026287,1.2934028661933814,0.9216699165411549,54.9490438136627,0.04844496831053458,0.09400496630010642,0.03959061938743172,0.04006545887647557,0.05000117643411186,1.2629551446215825,3.4168314983325545,1.3020041287199584,-0.35770770062547597,43.004886270964384,11377037.98253275,1.0844657061368759,3.5176651305683566,0.19245283018867926,0.0,0.8075471698113208,0.0038474991255683807,-0.013990905911157703,0.0698292220113852,0.026210411357844965,0.10679230467216327,0.33601895734597154,0.6749851455733809,-1.0320197333290435,-0.013990905911157748,1.2552,0,1,75.3223086193876,70.54978868387786,77.50936360769074,73.24184915778812,60.035052332402586,54.19709568945848,60.72116996308449,45.981662794872875,3.346740628606557,8.968020293451136,0.13718763518698218,1.1628549251266784,0.08500948766603411,-0.040771751001092094,0.049675200611387194,0.049876339653750934,41.19821152488413,39.29933425407467,37.254389500895265,33.86524966961367,10700.0,0.0,0.010673467460092567,0.013737565135007124,1.0104921191058562,1.0179772886412761,0.0074332592927294425,1620.4000244140625,0.0,-0.010442733182251862,-0.1351870274637037,0.9166480591347209,0.9354599730633989,0.026256285209187085,30.041000366210938,0.0,-0.0003327752382218385,-0.3016968840875607,0.7935315114398458,0.7649727550578962,0.061072438099553074,79.19999694824219,0.0,-0.008140282257983578,-0.08386350787658892,0.927058502895692,0.8964122865215348,0.026692429968746413,26673,-0.001310468773401241,-0.0034373248645619414,0.02262009738143611,0.9954339092417155,1.0326068862138675,0.00527234427172637,408.9039916992188,0.0,0.0,0.0,1.0,1.0,0.0,0.11022962953672522,0.6523650481919447,0.0961188372120707,0.6612475804383737,-0.47670639219934996,0,0.0
2011-10-03,2751.0,2760.0,2710.0,2745.0,1281396750,466809,325,2769.0,2750.0,69.16282659676519,68.19892881557818,84.68571428571428,91.46666666666665,-15.314285714285715,23.042505592841163,55.631013016412,44.86013975399149,0.09187356434158507,42.138523848450454,39.43787469755649,13.847843947135258,25.590030750421228,101.87118030230633,1.0612843470206854,1.1762944585837416,1.3872214207165123,1.076744167580764,1.1949542052109834,1.3071156892220461,0.8370300717573131,52.308228065383645,0.048944487108471706,0.01818181818181818,0.04078794356898804,0.04200068080804915,0.05370427398223937,1.3166703021299633,1.5814285329534998,0.5941236348974469,-0.46954172647200476,39.26144098126873,3942759.230769231,0.38262335720235713,4.034761018001242,0.02,0.18,0.8,-0.024122029088329194,-0.024476764810216434,-0.038125218607904854,0.0436432637571158,0.05082155139472677,0.23042505592841156,0.55631013016412,-1.1676189893842246,-0.03812521860790486,1.2,0,2,73.04589178939304,75.3223086193876,70.54978868387786,74.83359313339912,56.330559851555364,60.035052332402586,54.19709568945848,52.40882406231526,3.4168314983325545,3.346740628606557,8.968020293451136,1.3841236434900814,-0.013990905911157703,0.08500948766603411,-0.040771751001092094,0.027483313702394874,41.685780877844444,41.19821152488413,39.29933425407467,35.419746319042254,10705.0,0.0004672897196260628,0.01498056319332508,0.0142112742775935,1.0102487637310784,1.0178951772402252,0.0074316490288909185,1656.0,0.021969868581562357,0.03987441130298275,-0.11618720010945094,0.9425907565475504,0.9554173192469644,0.027008784411520128,30.75,0.023601066047937547,0.027500249038151958,-0.2852161861274306,0.8256396642435285,0.7868672220180633,0.06161753216155885,77.61000061035156,-0.020075712110566135,-0.03277663663305608,-0.10225560034644243,0.9131716501678353,0.8820741672766457,0.02690956204134817,26664,-0.0003374198627825731,0.0034622911335240314,0.015577985145686535,0.9943391582574452,1.0305007188461361,0.005120018024424095,408.9039916992188,0.0,0.0,0.0,1.0,1.0,0.0,0.04735926026120274,0.5407321450184335,0.03584098820140169,0.5420988558865265,-0.4459016393442623,0,0.0
2011-10-04,2712.0,2760.0,2608.0,2617.0,2412541732,921998,285,2745.0,2608.0,61.87319822050479,55.18920326681971,68.45714285714286,81.90476190476191,-31.542857142857144,18.491594729668332,41.3550135501355,24.362550261311128,0.09135174463650551,41.51291214201306,36.275298656250904,18.118627789048304,18.1566708672026,72.34171256714677,0.99091910786884,1.0976430976430978,1.3049526154092488,1.0178339199401363,1.122174742303356,1.316911345282056,0.7006998513811886,48.6513054051268,0.052086037854071635,0.05828220858895705,0.04371120503153455,0.04685906630777211,0.05461084309343729,1.249355698476842,2.712031223136089,0.9533540038576798,-0.6534597247503934,34.14976872770657,8465058.70877193,0.8154405758540837,3.0174695606140816,0.6842105263157895,0.3157894736842105,0.0,-0.013818181818181818,-0.05163636363636359,-0.07484923731819793,-0.08779293459251492,-0.0506006552602839,0.18491594729668326,0.4135501355013551,-1.6013154364622042,-0.08779293459251486,1.0864,0,3,69.16282659676519,73.04589178939304,75.3223086193876,77.50936360769074,44.86013975399149,56.330559851555364,60.035052332402586,60.72116996308449,1.5814285329534998,3.4168314983325545,3.346740628606557,0.13718763518698218,-0.024476764810216434,-0.013990905911157703,0.08500948766603411,0.049675200611387194,42.138523848450454,41.685780877844444,41.19821152488413,37.254389500895265,10675.0,-0.0028024287716020835,0.0018770530267480101,0.019871978599407703,1.0064298374627598,1.0148013651098458,0.007174765142165383,1614.699951171875,-0.02493964301215279,-0.021749681900557705,-0.13822917582829242,0.9259078437425665,0.9314412339833723,0.0273011640866747,29.795000076293945,-0.031056908088001767,-0.05403688218953462,-0.30741516133766233,0.8144582370730801,0.7665156521923238,0.06162344092240331,75.66999816894531,-0.024996810026406524,-0.10396683358885106,-0.1246963465568528,0.8960278440088478,0.8643139953784914,0.027241982052373343,26756,0.003450345034503366,0.0023601693327839346,0.014984257046394278,0.99703564860791,1.0322522899287887,0.005102048289341919,408.9039916992188,0.0,0.0,0.0,1.0,1.0,0.0,-0.052960824593067835,0.39856587845496083,-0.05247770828703191,0.3936781569019474,-0.3897592663354986,0,0.0
2011-10-24,1401.0,1401.0,1204.0,1315.0,288152500,219100,49,1290.0,1306.0,30.319081834755295,18.15070108727626,6.071428571428571,53.07142857142858,-93.92857142857143,-43.487667676330595,-32.57614868353124,-74.80259381960036,0.09217424002771425,41.82796315602316,20.178808346856258,54.451966538456595,-34.27315819160034,-239.70322238735463,0.5159200442442917,0.557060291326324,0.6566575827358386,0.5512812906715893,0.58079370359921,1.2727894371650093,-0.21968117463933076,61.546657642622925,0.173371528516979,0.15084226646248086,0.12314655253135397,0.16872265999255112,0.22861114396068638,1.8564152975576023,0.6252481837196617,0.33052939011217786,-0.5376686437961369,33.76606852501932,5880663.265306123,0.568061300745156,0.5064599483204134,0.48223350253807107,0.0,0.5177664974619289,-0.4628067484662577,-0.4992331288343558,-0.525090909090909,-0.5367151472153247,-0.5043643263757116,-0.4348766767633059,-0.32576148683531236,-3.9801139464508624,-0.5431969220006996,0.0448,0,4,61.87319822050479,69.16282659676519,73.04589178939304,70.54978868387786,24.362550261311128,44.86013975399149,56.330559851555364,54.19709568945848,2.712031223136089,1.5814285329534998,3.4168314983325545,8.968020293451136,-0.05163636363636359,-0.024476764810216434,-0.013990905911157703,-0.040771751001092094,41.51291214201306,42.138523848450454,41.685780877844444,39.29933425407467,10298.0,-0.03531615925058551,-0.03757009345794393,-0.013601532567049768,0.9715369302904798,0.9794317431754588,0.010836350371084835,1651.5,0.022790642187991095,0.021778104379441388,-0.11679770124742295,0.9529772229922824,0.9520674529963156,0.02809373139758865,31.6200008392334,0.06125191335010238,0.05102216391799663,-0.24386627195767907,0.8765631807796626,0.8167972128362212,0.06390522997078206,91.2699966430664,0.20615830384046818,0.12387634123883662,0.06103232044735463,1.0774025022366478,1.04413817718152,0.054772610000062665,25875,-0.03292719390043353,-0.03426268055089021,-0.031443009545199296,0.965717495442,0.9972835345501413,0.008463921829043685,408.9039916992188,0.0,0.0,0.0,1.0,1.0,0.0,-0.4701016458248214,-0.29431847729011307,-0.46679423291776767,-0.3121599542682626,0.17642585551330803,1,4.0
2011-10-30,1597.0,1597.0,1590.0,1597.0,1591440886,996638,201,1521.0,1597.0,38.759409116072305,33.1525372794476,23.392857142857142,18.948412698412696,-76.60714285714286,-41.86385147433564,-28.063063063063066,-149.13606816118653,-0.06403969453759112,40.85703057562812,25.900501326943864,49.002558986616826,-23.102057659672962,-98.61770770970537,0.7632383865417702,0.7220363504837688,0.8149123344151206,0.8205157209062165,0.7795536264785713,1.0677035494866614,0.19394749639607106,90.82221064786704,0.1171094418353347,0.004383218534752661,0.12424483479949934,0.17022300645676885,0.2463484141073779,1.9827658389576015,2.029521012815776,1.521570330173974,1.6189823145464266,42.30187899164597,7917616.348258707,0.7857083380844451,1.6138097149739061,0.0,0.0,1.0,0.049967126890203814,0.04996712689020377,0.10213940648723252,0.15724637681159415,-0.38765337423312884,-0.41863851474335634,-0.28063063063063065,0.4484945318103258,-0.44141308149702696,0.2776,4,0,36.52574472248175,34.42161011657164,32.428310450658984,61.87319822050479,-159.03295163193806,-155.00784074960154,-130.0930407018406,24.362550261311128,0.01336993371572099,1.0434431745696688,3.7350641417226633,2.712031223136089,0.049689440993788914,0.050000000000000044,0.05666156202143946,-0.05163636363636359,41.627370733993466,42.050514800739286,42.1205105261754,41.51291214201306,10670.0,0.0,-0.0004683840749414303,0.013487841945288848,1.0042305683267374,1.0136938929455646,0.013480260302506295,1746.199951171875,0.0,0.08143927910852011,-0.03519535465104473,1.020048110056155,1.0010800537760038,0.027903248210175473,35.27000045776367,0.0,0.1837556760345791,-0.12185043393556994,1.0172517574568751,0.9227172701722841,0.06664123205314693,93.31999969482422,0.0,0.23324966238894929,0.058169827774144256,1.0900213897613449,1.0746026743605148,0.05501513190912711,25911,-0.0016183100219627766,-0.03158170130064286,-0.042425810266454755,0.9752196135403886,0.9964037021256305,0.008017964229860891,408.9039916992188,0.0,0.0,0.0,1.0,1.0,0.0,-0.356071672932486,-0.2382048203641759,-0.3871849901581874,-0.2941184725759195,-0.038822792736380674,0,1.0
2011-10-31,1639.0,1642.0,1518.0,1547.0,506260020,327274,78,1597.0,1518.0,37.29042915664755,30.92928287688467,18.69047619047619,20.317460317460316,-81.30952380952381,-42.39089184060721,-28.02275960170697,-140.58378595440513,-0.08489134154041694,40.329888094857225,24.641653519201565,49.44299929850828,-24.80134577930672,-92.66777353930577,0.7663957186853133,0.6956123267270019,0.7776161301559331,0.8072583523370903,0.7554855016767777,1.0146404934122903,0.18325785284784477,96.09951691297262,0.12023852446562129,0.08168642951251646,0.12423491586518938,0.17028433724926648,0.04528503398042715,0.3645113265063676,0.6523505571482461,0.4836745039097542,1.7797937684385743,38.29262130839638,6490513.076923077,0.6492848427526274,0.6144151240645923,0.9758064516129032,0.024193548387096774,0.0,0.026299311208515967,-0.049467752035065704,-0.0019723865877712132,0.04761904761904767,0.16232771822358338,-0.42390891840607214,-0.2802275960170697,-0.35206175337797246,-0.4690451206715635,0.2144,0,1,38.759409116072305,36.52574472248175,34.42161011657164,30.319081834755295,-149.13606816118653,-159.03295163193806,-155.00784074960154,-74.80259381960036,2.029521012815776,0.01336993371572099,1.0434431745696688,0.6252481837196617,0.04996712689020377,0.049689440993788914,0.050000000000000044,-0.4992331288343558,40.85703057562812,41.627370733993466,42.050514800739286,41.82796315602316,10539.0,-0.01227741330834109,0.023402602447077037,0.0009497578117581007,0.9918545392944366,1.001278794247136,0.013792481897541474,1724.199951171875,-0.012598786287467134,0.044020557778913005,-0.056163835621784064,1.010224088767372,0.9872315808716527,0.027889804010789037,34.33700180053711,-0.026453037854191175,0.08592665683716616,-0.16501712221390652,1.000129662851226,0.9012397889707497,0.06648172297109539,93.19000244140624,-0.0013930267235651161,0.021036549457194464,0.03303406925149299,1.0866118304260333,1.0741471994451783,0.054847244666710475,25910,-3.859364748559635e-05,0.0013526570048310038,-0.037983143355734605,0.9770629660705363,0.9960297202044495,0.008007990515032244,408.9039916992188,0.0,0.0,0.0,1.0,1.0,0.0,0.16097506121875238,-0.2422444526613351,0.13892511577650635,-0.2811773538288278,-0.0530058177117001,0,1.0
2011-11-01,1506.0,1579.0,1470.0,1500.0,785159583,523566,132,1547.0,1510.0,37.136934819472565,30.686160670232653,18.214285714285715,20.09920634920635,-81.78571428571429,-47.1843301853795,-24.838227974116474,-128.4711255194603,-0.0985895214591213,39.96689168208119,23.557755401771225,49.20519542667972,-25.647440024908498,-88.31059995740381,0.8180734640806154,0.6999490103369953,0.7760623316818452,0.828101354459798,0.7655964408323082,0.9486462594823509,0.20223025000252468,100.7661086008733,0.11739768409671573,0.07218543046357616,0.1238474464747273,0.16555727419340605,0.04510729946638042,0.36421662900886015,0.9961063524834024,1.1298101510841574,0.19705499689546313,35.80391107454116,5948178.659090909,0.6021305796966793,0.9924812030075187,0.03669724770642202,0.6330275229357798,0.3302752293577982,-0.007905138339920948,-0.005270092226614009,-0.05447714464621167,-0.007232084155161078,0.09420289855072461,-0.4718433018537951,-0.24838227974116478,-0.01330661052663219,-0.471843301853795,0.208,0,2,37.29042915664755,38.759409116072305,36.52574472248175,32.428310450658984,-140.58378595440513,-149.13606816118653,-159.03295163193806,-130.0930407018406,0.6523505571482461,2.029521012815776,0.01336993371572099,3.7350641417226633,-0.049467752035065704,0.04996712689020377,0.049689440993788914,0.05666156202143946,40.329888094857225,40.85703057562812,41.627370733993466,42.1205105261754,10603.0,0.006072682417686659,-0.0067447306791569295,0.010579489134578735,0.9973568116187412,1.006911536511108,0.013825436367088781,1711.0,-0.007655696291432701,0.006707475039902988,-0.06169454346037839,1.0058049892147214,0.978746726967329,0.027912764881140393,32.72200012207031,-0.04703385833883533,-0.009444822634594008,-0.19143050999810907,0.9639654520373744,0.8621866253206723,0.06707391980940768,92.19000244140624,-0.010730764822425631,-0.01051836156272179,0.0368912230817362,1.0728999819533729,1.0634812980635269,0.054792128211682264,25925,0.0005789270551910253,0.0,-0.033946936950365214,0.9793107616525704,0.9961261547186602,0.008015884772481689,408.9039916992188,0.0,0.0,0.0,1.0,1.0,0.0,0.09420289855072461,-0.21443534279079957,0.10094762922988154,-0.2589617688757435,-0.01200000000000001,0,2.0
2011-11-02,1549.0,1575.0,1503.0,1548.0,1576630754,1018185,295,1500.0,1575.0,39.32233944254291,35.49271340866015,22.083333333333332,19.662698412698415,-77.91666666666667,-44.12912380276694,-25.355450236966824,-109.81035352152837,-0.10010285319728465,39.629823584503434,22.842992035674847,47.71226579425984,-24.869273758584995,-74.74432985232757,0.9149529452771,0.7392457346694515,0.810969456058328,0.8822414982863319,0.8106491103173996,0.8863509978786069,0.2511406454996199,104.77977243573955,0.10777852783757504,0.045714285714285714,0.12369235574024579,0.16766650388824825,0.044005694176899625,0.3557672898502449,1.774392328768269,1.77287595640423,0.32618853240630763,39.44312157248754,5344511.030508474,0.5380600660552266,2.0150273224043715,0.3611111111111111,0.0,0.6388888888888888,0.025827814569536423,0.04304635761589415,0.03754940711462451,-0.013775829680651275,0.08695652173913038,-0.44129123802766934,-0.25355450236966826,0.38021614470427917,-0.4491080797481637,0.26,1,0,37.136934819472565,37.29042915664755,38.759409116072305,34.42161011657164,-128.4711255194603,-140.58378595440513,-149.13606816118653,-155.00784074960154,0.9961063524834024,0.6523505571482461,2.029521012815776,1.0434431745696688,-0.005270092226614009,-0.049467752035065704,0.04996712689020377,0.050000000000000044,39.96689168208119,40.329888094857225,40.85703057562812,42.050514800739286,10686.0,0.007827973215127848,0.001499531396438547,0.0010304449648712577,1.005112094547883,1.0141829971072154,0.013369275898361066,1728.699951171875,0.01034479904843666,0.003482904841274559,-0.046023964206000856,1.0187070163032033,0.9877371117008433,0.028050990999380077,33.92900085449219,0.03688652062585196,0.019164353166412962,-0.16801936374502435,1.00971355370101,0.8969026114492441,0.06775001077858948,92.51000213623048,0.0034710889071472018,0.025609814480523685,0.051728093441522294,1.073781139262596,1.0679587324504138,0.054695742457137916,26002,0.0029701060752169717,0.0033571290758247496,-0.03176317259355799,0.9838044195905797,0.9984011451548248,0.008067358876911408,408.9039916992188,0.0,0.0,0.0,1.0,1.0,0.0,0.08359939266330563,-0.22179132977611027,0.08545699034269183,-0.2545849473345395,-0.06524547803617575,0,0.0
