date,open,high,low,adjClose,value,volume,count,yesterday,close,rsi_14,rsi_7,stoch_k,stoch_d,williams_r,roc_10,roc_20,macd_diff,macd_norm,adx,di_plus,di_minus,di_diff,cci,price_to_sma10,price_to_sma20,price_to_sma50,price_to_ema12,price_to_ema26,sma10_to_sma50,bb_pband,bb_wband,atr_pct,daily_range_pct,volatility_20,volatility_10,volatility_5,vol_ratio_5_20,volume_ratio_20,volume_ratio_5,obv_slope,mfi,avg_trade_value,avg_trade_value_ratio,trade_count_ratio,body_ratio,upper_shadow,lower_shadow,gap_pct,ret_1d,ret_2d,ret_3d,ret_5d,ret_10d,ret_20d,ret_zscore,pct_from_52w_high,pct_from_52w_low,up_streak,down_streak,rsi_14_lag1,rsi_14_lag2,rsi_14_lag3,rsi_14_lag5,macd_diff_lag1,macd_diff_lag2,macd_diff_lag3,macd_diff_lag5,volume_ratio_20_lag1,volume_ratio_20_lag2,volume_ratio_20_lag3,volume_ratio_20_lag5,ret_1d_lag1,ret_1d_lag2,ret_1d_lag3,ret_1d_lag5,adx_lag1,adx_lag2,adx_lag3,adx_lag5,future_return,signal,signal_class
2021-02-24,88450.0,88500.0,80680.0,84590.0,8033639221130,94968507,90305,82830.0,81600.0,47.36736759692679,41.95884670891579,30.766842595467246,35.02018006830176,-69.23315740453275,-14.420555846879916,-3.9887045534768797,-1011.2110316356916,0.01534051619363566,20.69202657824227,33.522026328056995,26.644971364919606,6.87705496313739,-52.129261698691735,0.9107346146119333,0.9271462982320593,1.009466219994359,0.9471854063651274,0.961151234707976,1.1084087546452766,0.2937253399392409,35.318784065130124,0.07970347189202721,0.09583333333333334,0.06992570778927783,0.05139199747088136,0.05549402448879257,0.7936140547339849,1.1075872480874813,2.018676205006774,-0.006757809038263396,48.76936893135469,88961178.46331875,1.047647212404511,0.9990546567696035,0.8759590792838875,0.00639386189258312,0.11764705882352941,0.018070902394106813,-0.06077348066298338,0.014546810891458373,-0.026020529959417504,-0.0858167152139816,-0.14420555846879912,-0.03988704553476885,-0.8725709829453063,-0.2797881729920565,0.5875486381322957,0,1,51.4449451012542,46.19055120208927,48.73398545507171,53.02699448717647,-700.6006189809755,-720.6335893626369,-74.73792922584653,1224.4551960177732,1.3567945265080095,0.017187507380902745,0.01994347476382017,1.2228629211339546,0.08019395747855285,-0.03998567677249942,-0.034792626728110565,-0.03199219173625423,21.404494363995276,22.209521590678005,23.706008458910638,26.451272489052513,-0.019032982622059325,0,1.0
2021-02-27,81400.0,84450.0,81210.0,81990.0,5334380819280,65061534,43036,84590.0,81210.0,47.07059447344118,41.383619746991066,14.955022488755622,30.960377464170737,-85.04497751124438,-21.063374805598755,-12.442048517520215,-1198.4064695036677,0.009419887528097241,20.03044934861448,32.27726646605284,25.65557440679055,6.621692059262294,-60.298416441722,0.92884674772106,0.9288042545891233,1.0079058741762128,0.9510483585385557,0.9596456013918091,1.0851153612252242,0.3011487357580927,35.80351660438293,0.077215546100113,0.03989656446250462,0.06655966206363818,0.040084850476303266,0.0553023807731337,0.8308693142140459,0.7909543429720348,1.1550435003163868,0.17154678474562068,48.46605763146672,123951594.46231063,1.4304401920951666,0.5023277421222402,0.05864197530864197,0.941358024691358,0.0,-0.0024509803921568627,-0.004779411764705865,-0.06526243093922657,0.00969787392763899,-0.06440092165898614,-0.21063374805598756,-0.12442048517520221,-0.0032581463883502564,-0.2832303618711386,0.5799610894941635,0,2,47.36736759692679,51.4449451012542,46.19055120208927,51.0888785319602,-1011.2110316356916,-700.6006189809755,-720.6335893626369,579.1575595199329,1.1075872480874813,1.3567945265080095,0.017187507380902745,0.21411723396037516,-0.06077348066298338,0.08019395747855285,-0.03998567677249942,-0.0275599372619314,20.69202657824227,21.404494363995276,22.209521590678005,25.25079308215891,-0.019148676667886333,0,1.0
2021-02-28,79800.0,80680.0,78720.0,79190.0,1518686786240,19178794,22079,81990.0,78720.0,45.126590006678505,37.54921396149823,5.622188905547226,17.1146846632567,-94.37781109445277,-18.63565891472868,-21.279999999999998,-1429.7203812022367,0.002238885405966069,19.015173038474046,31.314889506636334,27.872223153276227,3.4426663533601065,-83.83829035073875,0.9193254542906526,0.9114170265482627,0.9808294687422905,0.9331013181713078,0.9350547475182385,1.066901241736088,0.24444577971817988,34.663083769092026,0.07622746849981153,0.024898373983739838,0.06383298410263885,0.0381204698264549,0.05490665893119724,0.8601612427034788,0.24307849383867633,0.32062736470654607,0.23678833011596812,47.08033345797331,68784219.67661579,0.7897111120967198,0.27694052156985227,0.5510204081632653,0.4489795918367347,0.0,-0.01736239379386775,-0.030661248614702652,-0.03529411764705881,-0.09392265193370164,-0.06039627596084984,-0.1863565891472868,-0.2128,-0.323614508033346,-0.305207413945278,0.5315175097276265,0,3,47.07059447344118,47.36736759692679,51.4449451012542,48.73398545507171,-1198.4064695036677,-1011.2110316356916,-700.6006189809755,-74.73792922584653,0.7909543429720348,1.1075872480874813,1.3567945265080095,0.01994347476382017,-0.004779411764705865,-0.06077348066298338,0.08019395747855285,-0.034792626728110565,20.03044934861448,20.69202657824227,21.404494363995276,23.706008458910638,0.05960348528854653,1,4.0
2021-03-01,81000.0,84190.0,79000.0,82020.0,9602737378940,117073723,81456,79190.0,83680.0,49.59249792967801,48.61401064139643,24.212893553223388,14.930034982508746,-75.7871064467766,-12.275919907747143,-7.790633608815427,-1197.8608227085458,0.0012982721316228912,18.550338045867104,33.47959183514676,26.035723769056705,7.443868066090058,-47.3993606351226,0.9908000520975171,0.9728252971778999,1.0453518818332632,0.9931327564351664,0.9944149118456825,1.055058363814435,0.4214163904412197,34.58062434988248,0.07125626721179931,0.06202198852772466,0.06271673152227147,0.04631401548353826,0.06044810324599054,0.9638273835192558,1.5398760281249155,1.4114998643365948,-0.21307636924216478,45.76069065640259,117888643.91745237,1.3239017233907262,1.1135520719838907,0.5163776493256262,0.09826589595375723,0.3853564547206166,0.028963414634146343,0.0630081300813008,0.03041497352542799,0.025490196078431282,0.04040780803182886,-0.12275919907747146,-0.07790633608815423,1.040180042260273,-0.2614298323036187,0.6280155642023346,1,0,45.126590006678505,47.07059447344118,47.36736759692679,46.19055120208927,-1429.7203812022367,-1198.4064695036677,-1011.2110316356916,-720.6335893626369,0.24307849383867633,0.7909543429720348,1.1075872480874813,0.017187507380902745,-0.030661248614702652,-0.004779411764705865,-0.06077348066298338,-0.03998567677249942,19.015173038474046,20.03044934861448,20.69202657824227,22.209521590678005,0.07437210436478914,1,4.0
2021-03-02,85100.0,88900.0,83500.0,85500.0,7635292689290,89297343,68935,82020.0,84970.0,50.71593071021324,51.23559181930321,29.047976011994002,19.627686156921538,-70.95202398800599,-7.851642988829845,-2.0405810468065484,-919.3282265391404,0.001851711798385595,18.70055317099017,36.997828092469945,24.33130724366135,12.666520848808595,-5.504361283061339,1.014773147982277,0.9888396234100245,1.062616460112802,1.0071346083925998,1.0090163462212998,1.0471468053974964,0.4677658080129277,34.622789969270464,0.06970142211846515,0.06355184182652701,0.06203035792354436,0.046392292345513474,0.046906147186998794,0.7561805018893016,1.1911252401353423,1.1579615893931152,-0.1863292141266938,44.860576630290126,110760755.62907086,1.2323537734047412,0.967056121801234,0.024074074074074074,0.7037037037037037,0.2722222222222222,0.016969407265774377,0.015415869980879515,0.07939532520325199,0.046299716783647415,-0.02198434622467771,-0.07851642988829843,-0.020405810468065444,0.23640476930162466,-0.2500441306266549,0.6531128404669261,2,0,49.59249792967801,45.126590006678505,47.07059447344118,51.4449451012542,-1197.8608227085458,-1429.7203812022367,-1198.4064695036677,-700.6006189809755,1.5398760281249155,0.24307849383867633,0.7909543429720348,1.3567945265080095,0.0630081300813008,-0.030661248614702652,-0.004779411764705865,0.08019395747855285,18.550338045867104,19.015173038474046,20.03044934861448,21.404494363995276,0.040701754385964906,0,3.0
2021-03-03,85550.0,85580.0,82080.0,82980.0,2144440173030,25841939,24635,85500.0,82080.0,48.128057105146816,45.20744927332925,18.215892053973015,23.8255872063968,-81.78410794602699,-8.043916647994623,0.7116564417177914,-890.8055132746533,-0.0004488147361763185,18.587169266619238,35.38110215263279,25.040965803917427,10.340136348715365,-35.252579695201554,0.9887369752454376,0.9548849438097675,1.027945386644224,0.9769561120701379,0.9765279316222434,1.039655047176782,0.369366770815553,34.535666362907136,0.07004741705503151,0.042641325536062376,0.06093154585982552,0.04651649119981345,0.0397219961334562,0.6519118393096017,0.3656717272579265,0.4083056853125323,-0.3999634607699385,34.556877318436236,87048515.24375889,0.9785256003715155,0.3616377706319597,0.9914285714285714,0.008571428571428572,0.0,0.006825938566552901,-0.034012004236789406,-0.019120458891013437,0.04268292682926833,0.00588235294117645,-0.0804391664799462,0.007116564417178006,-0.5921977218789198,-0.27555163283318623,0.5968871595330739,0,1,50.71593071021324,49.59249792967801,45.126590006678505,47.36736759692679,-919.3282265391404,-1197.8608227085458,-1429.7203812022367,-1011.2110316356916,1.1911252401353423,1.5398760281249155,0.24307849383867633,1.1075872480874813,0.015415869980879515,0.0630081300813008,-0.030661248614702652,-0.06077348066298338,18.70055317099017,18.550338045867104,19.015173038474046,20.69202657824227,0.0318148951554591,0,3.0
2021-03-06,82110.0,82500.0,79670.0,80420.0,3655130063950,45450767,43226,82980.0,81410.0,47.522631498506094,43.81319983462661,19.971401334604383,22.41175646685713,-80.02859866539562,-6.209677419354839,5.713543695623945,-876.7738192481231,-0.0029726136141856375,18.056101168715184,34.08417369233905,27.244650780654894,6.839522911684156,-60.64763346500458,0.9870750278869004,0.9446726542737125,1.0218708734793065,0.9736276802311471,0.9708179206592376,1.0352514698572568,0.3347974268504877,33.490607725713126,0.06806236149858812,0.034762314212013264,0.059501156360662145,0.045983549573059564,0.03989043676777178,0.670414479442696,0.6578024765647024,0.7655702417017914,-0.3789976219625045,40.49344944441822,84558600.47078148,0.9539634294424094,0.6460059151700649,0.24734982332155478,0.13780918727915195,0.6148409893992933,0.0003654970760233918,-0.008162768031189094,-0.04189714016711776,-0.02712715105162522,0.0024627508927472785,-0.06209677419354842,0.05713543695623935,-0.21143705497631599,-0.2814651368049426,0.583852140077821,0,2,48.128057105146816,50.71593071021324,49.59249792967801,47.07059447344118,-890.8055132746533,-919.3282265391404,-1197.8608227085458,-1198.4064695036677,0.3656717272579265,1.1911252401353423,1.5398760281249155,0.7909543429720348,-0.034012004236789406,0.015415869980879515,0.0630081300813008,-0.004779411764705865,18.587169266619238,18.70055317099017,18.550338045867104,20.03044934861448,0.07958219348420781,1,4.0
2021-03-07,82200.0,85880.0,81260.0,83910.0,9339008995940,111291299,83100,80420.0,85220.0,51.27615279823344,53.356864563643924,43.05705059203444,27.081447993537278,-56.94294940796556,1.7187873000716163,18.87292509415539,-584.6589011391075,-0.001127086147695539,18.016017970984947,36.44994095737119,25.595185537490416,10.854755419880775,-34.74438782740745,1.0314693778746067,0.9811811708086513,1.0702265534736526,1.0161929223128077,1.0150303705077257,1.0375747224594363,0.43630370290344217,29.54462040834352,0.06424752660743686,0.05421262614409763,0.057578295273462615,0.047416049091875904,0.03950295802373309,0.6860737685288799,1.5585670448924474,1.4306446592130946,-0.75809707149653,52.79114026922648,112382779.7345367,1.2479824899008292,1.2177153403558336,0.6536796536796536,0.14285714285714285,0.20346320346320346,0.009703967571551406,0.04680014740203897,0.038255360623781653,0.002942214899376294,0.08257113821138207,0.017187873000716225,0.1887292509415539,0.6354488570777342,-0.24783759929390997,0.657976653696498,1,0,47.522631498506094,48.128057105146816,50.71593071021324,45.126590006678505,-876.7738192481231,-890.8055132746533,-919.3282265391404,-1429.7203812022367,0.6578024765647024,0.3656717272579265,1.1911252401353423,0.24307849383867633,-0.008162768031189094,-0.034012004236789406,0.015415869980879515,-0.030661248614702652,18.056101168715184,18.587169266619238,18.70055317099017,19.015173038474046,0.011917530687641564,0,2.0
2021-03-08,86500.0,89900.0,85300.0,88120.0,9612771606070,109087669,87853,83910.0,89490.0,55.148147903968486,61.83333060216395,66.03875134553283,43.02240109072388,-33.96124865446717,11.264453562103691,11.361373817819812,-102.87127099061871,0.0040230140897778545,18.47251342239959,39.513445920303504,24.00944336761271,15.504002552690793,12.660423170308766,1.071402916457151,1.0249567637525627,1.1216675231565623,1.0562049954841533,1.0607120965062948,1.0469147562763996,0.587023799188218,28.67809034467151,0.060547279685930586,0.05140239132864007,0.052350282506098106,0.04696018659845132,0.03597848622418084,0.6872644139024432,1.4318868876859416,1.4317131332493633,-1.1465678607988585,58.97585077281183,109418820.14353523,1.2086554023517633,1.2186065221311362,0.65,0.0891304347826087,0.2608695652173913,0.015019948368927482,0.05010560901196892,0.09925070630143717,0.09027777777777768,0.06943116634799229,0.11264453562103682,0.11361373817819809,0.8297015692266645,-0.21015004413062666,0.7410505836575876,2,0,51.27615279823344,47.522631498506094,48.128057105146816,49.59249792967801,-584.6589011391075,-876.7738192481231,-890.8055132746533,-1197.8608227085458,1.5585670448924474,0.6578024765647024,0.3656717272579265,1.5398760281249155,0.04680014740203897,-0.008162768031189094,-0.034012004236789406,0.0630081300813008,18.016017970984947,18.056101168715184,18.587169266619238,18.550338045867104,-0.042442124375851153,0,1.0
2021-03-09,90270.0,92800.0,85010.0,88980.0,11740823033560,131950354,107845,88120.0,85200.0,50.78182701741377,50.97505214032732,51.21951219512195,53.438438044229734,-48.78048780487805,-1.9337016574585635,-3.302689819543752,-73.50130103943604,0.004354626474008731,19.22635379356374,39.28492077708533,21.609528319104292,17.67539245798104,4.466881640852143,1.022097459152091,0.9774509410259793,1.067091499338704,1.0047109890673,1.009126057929892,1.044021281712156,0.42167230715744186,28.788105656763328,0.06558424611688553,0.0914319248826291,0.04917829893876767,0.043556228372472965,0.04531315275310685,0.9214054518137492,1.7386745862767554,1.5574066653587713,-0.1444687491113451,57.54136868235039,108867569.50771941,1.210818377365351,1.487035236854261,0.6508344030808729,0.3247753530166881,0.024390243902439025,0.008716057660073752,-0.04793831713040564,-0.00023468669326454084,0.046554477336936406,0.0027068377074261907,-0.01933701657458564,-0.03302689819543747,-0.9636333299889628,-0.24801412180052956,0.6575875486381323,0,1,55.148147903968486,51.27615279823344,47.522631498506094,50.71593071021324,-102.87127099061871,-584.6589011391075,-876.7738192481231,-919.3282265391404,1.4318868876859416,1.5585670448924474,0.6578024765647024,1.1911252401353423,0.05010560901196892,0.04680014740203897,-0.008162768031189094,0.015415869980879515,18.47251342239959,18.016017970984947,18.056101168715184,18.70055317099017,-0.029444819060463034,0,1.0
