timestamps,open,high,low,close,volume,amount
2001/03/28 12:00,7000.0,7000.0,7000.0,7000.0,1000,7000000
2001/03/31 12:00,6990.0,6990.0,6990.0,6990.0,650,4543500
2001/04/08 12:00,6990.0,6990.0,6990.0,6990.0,800,5592000
2001/04/09 12:00,6991.0,6991.0,6991.0,6991.0,2800,19574800
2001/04/10 12:00,6990.0,6990.0,6990.0,6990.0,3291,23004090
2001/04/11 12:00,6990.0,6990.0,6990.0,6990.0,1893,13232070
2001/04/14 12:00,6990.0,6990.0,6990.0,6990.0,1954,13658460
2001/04/15 12:00,6991.0,6991.0,6990.0,6991.0,723,5054236
2001/04/16 12:00,6991.0,6991.0,6991.0,6991.0,624,4362384
2001/04/17 12:00,6991.0,6991.0,6991.0,6991.0,500,3495500
2001/04/18 12:00,6995.0,6995.0,6991.0,6994.0,1796,12557760
2001/04/21 12:00,7050.0,7060.0,7050.0,7060.0,2000,14110000
2001/04/22 12:00,7062.0,7062.0,7050.0,7050.0,2585,18226450
2001/04/23 12:00,7049.0,7050.0,7049.0,7050.0,2315,16320650
2001/04/24 12:00,7051.0,7051.0,7050.0,7050.0,3000,21151000
2001/04/28 12:00,7063.0,7063.0,7063.0,7063.0,100,706300
2001/04/29 12:00,7070.0,7070.0,7070.0,7070.0,200,1414000
2001/05/01 12:00,7100.0,7100.0,7100.0,7100.0,618,4387800
2001/05/02 12:00,7101.0,7101.0,7101.0,7101.0,733,5205033
2001/05/05 12:00,7300.0,7300.0,7150.0,7150.0,1750,12739000
2001/05/06 12:00,7200.0,7200.0,7200.0,7200.0,320,2304000
2001/05/07 12:00,7221.0,7250.0,7221.0,7250.0,999,7223436
2001/05/08 12:00,7450.0,7450.0,7450.0,7450.0,1000,7450000
2001/05/12 12:00,7822.0,7822.0,7822.0,7822.0,2000,15644000
2001/05/15 12:00,8200.0,8213.0,8200.0,8213.0,5100,41859000
2001/05/16 12:00,8418.0,8418.0,8418.0,8418.0,2500,21045000
2001/05/19 12:00,8628.0,8628.0,8628.0,8628.0,1000,8628000
2001/05/20 12:00,8843.0,8843.0,8843.0,8843.0,1015,8975645
2001/05/21 12:00,9064.0,9064.0,9064.0,9064.0,1010,9154640
2001/05/23 12:00,9154.0,9154.0,9154.0,9154.0,1020,9337080
2001/05/26 12:00,9245.0,9245.0,9245.0,9245.0,2166,20024670
2001/05/27 12:00,9337.0,9337.0,9337.0,9337.0,5677,53006149
2001/05/28 12:00,9430.0,9430.0,9430.0,9430.0,31490,296950700
2001/05/29 12:00,9400.0,9400.0,9336.0,9336.0,2810,26296650
2001/05/30 12:00,9243.0,9245.0,9243.0,9243.0,16324,150898400
2001/06/02 12:00,9154.0,9154.0,9151.0,9154.0,5655,51757068
2001/06/06 12:00,9063.0,9063.0,9063.0,9063.0,3328,30161664
2001/06/09 12:00,9058.0,9058.0,8973.0,9000.0,475,4275400
2001/06/11 12:00,8998.0,9000.0,8998.0,9000.0,6536,58821301
2001/06/12 12:00,8999.0,9090.0,8999.0,9000.0,6520,58847302
2001/06/13 12:00,9000.0,9089.0,8990.0,9089.0,4622,41631610
2001/06/16 12:00,9154.0,9179.0,9003.0,9179.0,7632,69149059
2001/06/17 12:00,9179.0,9270.0,9179.0,9270.0,1449,13418371
2001/06/19 12:00,9270.0,9270.0,9270.0,9270.0,933,8648910
2001/06/20 12:00,9270.0,9270.0,9270.0,9270.0,1600,14832000
2001/06/23 12:00,9271.0,9271.0,9270.0,9270.0,1034,9585284
2001/06/24 12:00,9285.0,9289.0,9284.0,9289.0,3150,29253350
2001/08/12 12:00,9500.0,9500.0,9500.0,9500.0,1000,9500000
2001/08/21 12:00,9737.0,9737.0,9737.0,9737.0,1200,11684400
2001/08/22 12:00,9980.0,9980.0,9980.0,9980.0,1529,15259420
2001/08/26 12:00,10229.0,10229.0,10229.0,10229.0,4000,40916000
2001/08/28 12:00,10484.0,10484.0,10484.0,10484.0,1420,14887280
2001/08/29 12:00,10746.0,10746.0,10746.0,10746.0,1500,16119000
2001/09/02 12:00,11014.0,11014.0,11014.0,11014.0,1464,16124496
2001/09/03 12:00,11289.0,11289.0,11289.0,11289.0,23277,262774053
2001/09/04 12:00,11289.0,11289.0,11289.0,11289.0,5000,56445000
2001/09/05 12:00,11177.0,11177.0,11177.0,11177.0,568,6348536
2001/09/08 12:00,11066.0,11066.0,11066.0,11066.0,268,2965688
2001/09/09 12:00,10956.0,11014.0,10956.0,10956.0,10985,120931660
2001/09/10 12:00,10847.0,10850.0,10847.0,10847.0,5573,60451231
2001/09/11 12:00,10955.0,10955.0,10955.0,10955.0,927,10155285
2001/09/12 12:00,10955.0,10955.0,10955.0,10955.0,230,2519650
2001/09/15 12:00,10947.0,10948.0,10947.0,10948.0,1150,12589200
2001/09/18 12:00,10839.0,10839.0,10839.0,10839.0,275,2980725
2001/09/23 12:00,10839.0,10839.0,10731.0,10838.0,5871,63117074
2001/09/30 12:00,10730.0,10730.0,10730.0,10730.0,103,1105190
2001/10/07 12:00,10623.0,10623.0,10623.0,10623.0,400,4249200
2001/10/13 12:00,10517.0,10517.0,10517.0,10517.0,188,1977196
2001/10/16 12:00,10255.0,10255.0,10255.0,10255.0,100,1025500
2001/10/17 12:00,10255.0,10255.0,9999.0,9999.0,4018,40328497
2001/10/20 12:00,10000.0,10100.0,9999.0,10100.0,23121,231539700
2001/10/21 12:00,10111.0,10200.0,10011.0,10100.0,12210,123398940
2001/10/22 12:00,10111.0,10111.0,10110.0,10111.0,8190,82807193
2001/10/23 12:00,10051.0,10248.0,10050.0,10050.0,6164,62086281
2001/10/24 12:00,10110.0,10110.0,10010.0,10010.0,7799,78767990
2001/10/27 12:00,10032.0,10034.0,10020.0,10032.0,11245,112800895
2001/10/28 12:00,10012.0,10012.0,10000.0,10000.0,2859,28599906
2001/10/29 12:00,9999.0,10000.0,9999.0,10000.0,750,7499807
2001/10/30 12:00,9997.0,10004.0,9997.0,10001.0,26058,260627066
2001/10/31 12:00,10001.0,10004.0,10000.0,10004.0,453,4530610
2001/11/03 12:00,10100.0,10254.0,10100.0,10254.0,16070,164576498
