timestamps,open,high,low,close,volume,amount
2020/09/23 12:00,9500.0,10100.0,9500.0,10100.0,5399986386,54332921179506
2020/09/26 12:00,10565.0,10565.0,10565.0,10565.0,11927040,126009177600
2020/09/27 12:00,11093.0,11093.0,11093.0,11093.0,15610561,173167953173
2020/09/28 12:00,11647.0,11647.0,10539.0,11647.0,666969554,7766965988581
2020/09/29 12:00,11980.0,12227.0,11064.0,12227.0,402374750,4858533283017
2020/09/30 12:00,12678.0,12678.0,12227.0,12678.0,56651749,718230608193
2020/10/03 12:00,13311.0,13311.0,13311.0,13311.0,54168421,721035851931
2020/10/04 12:00,13976.0,13976.0,13500.0,13976.0,388958461,5434250861931
2020/10/05 12:00,14650.0,14669.0,13273.0,14669.0,381691441,5586925586963
2020/10/07 12:00,15368.0,15368.0,15368.0,15368.0,73108153,1123526095304
2020/10/11 12:00,16136.0,16136.0,15410.0,16131.0,209997116,3384833475566
2020/10/12 12:00,15400.0,16118.0,15313.0,15695.0,941093641,14466927867026
2020/10/13 12:00,15400.0,16140.0,14645.0,14698.0,366452991,5545017175790
2020/10/14 12:00,14385.0,14690.0,14376.0,14376.0,380790921,5478878600635
2020/10/18 12:00,14130.0,15000.0,13669.0,13672.0,265966537,3715040635302
2020/10/19 12:00,13405.0,13669.0,13270.0,13270.0,91986507,1223087843461
2020/10/20 12:00,12632.0,13250.0,12632.0,13145.0,163681900,2092392079227
2020/10/21 12:00,13300.0,13422.0,12660.0,13105.0,239997026,3171005244780
2020/10/24 12:00,13000.0,13349.0,12553.0,12553.0,73431322,929453400047
2020/10/26 12:00,12031.0,12289.0,12025.0,12026.0,237281539,2857989055791
2020/10/27 12:00,12110.0,12289.0,11443.0,11530.0,198220210,2318123042272
2020/10/28 12:00,11600.0,12260.0,11210.0,12198.0,220800405,2620192728906
2020/10/31 12:00,12200.0,12460.0,12010.0,12460.0,129787695,1608203606142
2020/11/01 12:00,12456.0,12456.0,11772.0,11772.0,122002362,1447307931498
2020/11/02 12:00,11510.0,12000.0,11301.0,11699.0,98911519,1140791828034
2020/11/04 12:00,11533.0,12000.0,11300.0,11773.0,88291165,1031660598797
2020/11/07 12:00,11690.0,11990.0,11101.0,11101.0,88711068,1007557566357
2020/11/14 12:00,13300.0,13960.0,12635.0,13153.0,223390089,2931837631413
